experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET3_Low Rapa_REDO_MGK_081117.xls,YML682-vehicle,66.08418634,2.954066196,74.02047666,2.326144337,yML 682,A12,1% DMSO,A12*1% DMSO,0,0.062666667,0.078,0.086,0.110333333,0.152666667,0.201,0.261333333,0.357,0.464333333,0.580666667,0.708333333,0.855,0.999333333,1.137666667,1.236,1.272,1.301666667,1.325666667,1.361666667,1.395333333,1.428666667,1.456,1.478666667,1.505666667,1.529666667,1.553333333,1.578666667,1.596666667,1.615333333,1.626,1.644,1.650666667,1.666333333,1.677666667,1.688666667,1.695333333,1.706333333,1.715,1.719,1.729666667
SET3_Low Rapa_REDO_MGK_081117.xls,YML682-2.5 ng/ml RAPA,65.16559984,2.844992135,72.38741393,3.330501881,yML 682,A12,2.5 ng/mL RAPA,A12*2.5 ng/mL RAPA,0,0.063666667,0.073,0.080333333,0.102333333,0.138666667,0.184333333,0.239,0.327666667,0.427,0.539666667,0.669333333,0.809,0.951333333,1.09,1.204,1.272333333,1.309333333,1.336666667,1.367333333,1.400666667,1.431666667,1.460333333,1.483,1.511333333,1.536,1.561,1.584333333,1.604666667,1.625,1.634666667,1.653333333,1.663,1.679,1.689666667,1.700666667,1.705666667,1.713333333,1.725,1.730333333,1.736666667
SGRP_mTOR_inhibitsSCREEN_SET3_round3_lowTORIN_KG_091517_F.xls,YML682-1 uM Torin 1,72.77037922,3.067884025,75.93741262,3.697695823,yML 682,A12,1 uM Torin 1,A12*1 uM Torin 1,0,0.074333333,0.081666667,0.091,0.111666667,0.140333333,0.182666667,0.239,0.315,0.418666667,0.541,0.68,0.821666667,0.957,1.095333333,1.229333333,1.342666667,1.393,1.410666667,1.427666667,1.444666667,1.463666667,1.481666667,1.501,1.520333333,1.539333333,1.561666667,1.582333333,1.604666667,1.623333333,1.637666667,1.652666667,1.674,1.676666667,1.687,1.701,1.730666667,1.722333333,1.73,1.739333333,1.747333333
SGRP_mTOR_inhibitsSCREEN_SET3_round3_lowTORIN_KG_091517_F.xls,YML682-vehicle,70.75499633,4.649025258,73.04991145,4.959060704,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.068333333,0.076333333,0.089666667,0.112333333,0.145,0.19,0.251,0.334666667,0.441,0.569333333,0.702,0.845,0.979,1.114666667,1.239666667,1.328333333,1.377,1.395,1.410666667,1.427666667,1.443666667,1.463333333,1.482,1.500333333,1.518666667,1.545666667,1.558666667,1.579333333,1.598333333,1.614333333,1.629666667,1.641,1.654333333,1.665,1.676,1.688666667,1.698,1.705,1.715,1.725333333
SGRP_mTORinhibits_SET3_CAFFEINE_MGK_100817_F.xls,YML682-1000 ug/ml Caffeine,81.26955023,3.88961438,84.59537621,5.246304322,yML 682,A12,1 mg/mL Caffeine,A12*1 mg/mL Caffeine,0,0.062333333,0.067,0.075333333,0.089333333,0.106,0.131,0.163666667,0.207333333,0.267,0.340666667,0.433333333,0.546333333,0.668333333,0.798333333,0.937,1.071666667,1.186,1.26,1.286333333,1.312,1.340666667,1.370333333,1.401666667,1.430333333,1.46,1.491,1.518333333,1.539666667,1.560333333,1.583666667,1.600333333,1.616,1.634333333,1.643666667,1.658,1.668666667,1.679,1.687333333,1.693666667,1.704666667
SGRP_mTORinhibits_SET3_CAFFEINE_MGK_100817_F.xls,YML682-vehicle,65.71860793,2.302018609,67.01280369,1.224247303,yML 682,A12,6.67% H2O,A12*6.67% H2O,0,0.060666667,0.064,0.074,0.098666667,0.128333333,0.173,0.236,0.322666667,0.434,0.561,0.695666667,0.849666667,1.003666667,1.142333333,1.234,1.267666667,1.291666667,1.323333333,1.358666667,1.391666667,1.423,1.451333333,1.48,1.504666667,1.527,1.550666667,1.571333333,1.585333333,1.604666667,1.617333333,1.629,1.639,1.65,1.656,1.664333333,1.670666667,1.678333333,1.685666667,1.688666667,1.694666667
SGRP_mTORinhibits_SET3_GDC_Redo_JEMBL_08102017.xls,YML682-100 uM GDC0941,65.86167723,0.415604449,69.54611016,1.407637733,yML 682,A12,100 uM GDC0941,A12*100 uM GDC0941,0,0.063,0.071333333,0.077333333,0.093666667,0.119,0.152,0.202,0.277,0.370333333,0.491,0.626333333,0.766,0.918333333,1.071333333,1.200666667,1.275666667,1.297,1.323666667,1.356666667,1.392333333,1.424666667,1.457333333,1.485,1.514666667,1.544666667,1.568333333,1.592,1.611666667,1.63,1.645666667,1.683,1.675333333,1.688,1.700666667,1.710666667,1.751,1.732,1.739333333,1.746666667,1.753333333
SGRP_mTORinhibits_SET3_GDC_Redo_JEMBL_08102017.xls,YML682-vehicle,66.38989418,2.283931803,68.19041634,0.845594814,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.045,0.053,0.065,0.083,0.111,0.15,0.203666667,0.277333333,0.375666667,0.497666667,0.627,0.773666667,0.925,1.078,1.197666667,1.253666667,1.276,1.301,1.337333333,1.373333333,1.405333333,1.438,1.466,1.497,1.524666667,1.549666667,1.573,1.592333333,1.611,1.629,1.644,1.658333333,1.671333333,1.684,1.696,1.707666667,1.714666667,1.724333333,1.731333333,1.737666667
SGRP_mTORinhibits_SET3_highTORIN_MGK_101617_F.xls,YML682-vehicle,65.03761078,0.610556598,66.76505506,0.119904721,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.034,0.039333333,0.045333333,0.057,0.076,0.100666667,0.137,0.185,0.254666667,0.345,0.458333333,0.582,0.717,0.865666667,1.005666667,1.145333333,1.231,1.249666667,1.276333333,1.302,1.337,1.369666667,1.400333333,1.430666667,1.462,1.486,1.511,1.535333333,1.553333333,1.572666667,1.591,1.605666667,1.621,1.631333333,1.645333333,1.655333333,1.667333333,1.681,1.691333333,1.701666667
SGRP_mTORinhibits_SET3_highTORIN_MGK_101617_F.xls,YML682-25 uM Torin 1,97.42911341,15.07317778,107.4207793,19.36792116,yML 682,A12,25 uM Torin 1,A12*25 uM Torin 1,0,0.041,0.044,0.045666667,0.045666667,0.048,0.049333333,0.053666667,0.057666667,0.065666667,0.074666667,0.086666667,0.099666667,0.116333333,0.138333333,0.165333333,0.202666667,0.248,0.305666667,0.378333333,0.464,0.561,0.669333333,0.784333333,0.899,0.995333333,1.083333333,1.156333333,1.214,1.27,1.312333333,1.337666667,1.366666667,1.393333333,1.418,1.444666667,1.469333333,1.496666667,1.519666667,1.54,1.560333333
SGRP_mTORinhibitsSCREEN_SET3_CAFFEINE AND lowTORIN_JEMBL_1201201,yML682-1 uM Torin 11,61.51347326,2.450546277,69.38508131,1.845308402,yML 682,A12,1 uM Torin 1,A12*1 uM Torin 1,0,0.072666667,0.080666667,0.084,0.091333333,0.111333333,0.138666667,0.187333333,0.263,0.344,0.451,0.566666667,0.684666667,0.819666667,0.957666667,1.095666667,1.205,1.249666667,1.270666667,1.291333333,1.326,1.360666667,1.383,1.415333333,1.433666667,1.462333333,1.485333333,1.508666667,1.530333333,1.549,1.569333333,1.584,1.601,1.611666667,1.622666667,1.637333333,1.649,1.665666667,1.675666667,1.682333333,1.690333333
SGRP_mTORinhibitsSCREEN_SET3_CAFFEINE AND lowTORIN_JEMBL_1201201,yML682-2.5% DMSO,70.6672221,2.226851074,75.98403755,0.693082467,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.059,0.068333333,0.078,0.101333333,0.125333333,0.167333333,0.222666667,0.293333333,0.377666667,0.493,0.610333333,0.737666667,0.878,1.017,1.149666667,1.227,1.249666667,1.272,1.293333333,1.326333333,1.359333333,1.379333333,1.412,1.43,1.458666667,1.483,1.507,1.528333333,1.546666667,1.565333333,1.579666667,1.599,1.608,1.615333333,1.630666667,1.65,1.661666667,1.67,1.682333333,1.687666667
