experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET3_Low Rapa_REDO_MGK_081117.xls,YML675-vehicle,67.94958484,4.38925001,72.00942281,7.586164114,yML 675,Z1.1,1% DMSO,Z1.1*1% DMSO,0,0.046333333,0.049,0.045666667,0.05,0.059333333,0.077333333,0.097,0.151333333,0.213,0.275666667,0.373333333,0.500333333,0.620666667,0.746,0.864333333,0.982,1.092666667,1.195333333,1.265333333,1.279666667,1.306333333,1.33,1.354333333,1.388666667,1.415666667,1.443666667,1.472333333,1.490666667,1.517,1.533333333,1.552666667,1.563333333,1.584,1.6,1.613333333,1.626,1.636,1.651333333,1.660666667,1.668333333
SET3_Low Rapa_REDO_MGK_081117.xls,YML675-2.5 ng/ml RAPA,58.78722293,1.662784884,93.86602611,5.058374857,yML 675,Z1.1,2.5 ng/mL RAPA,Z1.1*2.5 ng/mL RAPA,0,0.062,0.061,0.059,0.073,0.093333333,0.142666667,0.168666667,0.240333333,0.283333333,0.352333333,0.443333333,0.565666667,0.684666667,0.804333333,0.919333333,1.029666667,1.136666667,1.238,1.289333333,1.306666667,1.328666667,1.356,1.379,1.412666667,1.437,1.462666667,1.489333333,1.510666667,1.532666667,1.546333333,1.568,1.578333333,1.6,1.613,1.626333333,1.636666667,1.649,1.66,1.672,1.681666667
SGRP_mTOR_inhibitsSCREEN_SET3_round3_lowTORIN_KG_091517_F.xls,YML675-1 uM Torin 1,78.03580034,5.196840108,107.0964348,5.359897449,yML 675,Z1.1,1 uM Torin 1,Z1.1*1 uM Torin 1,0,0.062,0.063666667,0.059,0.064333333,0.064666667,0.121,0.150666667,0.185333333,0.23,0.276333333,0.338,0.413333333,0.511333333,0.623333333,0.745666667,0.877,0.983666667,1.095333333,1.199,1.285666667,1.349,1.391333333,1.397333333,1.413,1.430333333,1.446,1.466666667,1.488666667,1.511,1.532,1.556,1.572,1.590333333,1.603666667,1.619,1.634333333,1.646,1.656333333,1.671666667,1.681666667
SGRP_mTOR_inhibitsSCREEN_SET3_round3_lowTORIN_KG_091517_F.xls,YML675-vehicle,73.76334819,2.401107378,98.16508745,4.82268887,yML 675,Z1.1,2.5% DMSO,Z1.1*2.5% DMSO,0,0.036333333,0.035666667,0.033333333,0.032666667,0.039333333,0.064666667,0.077333333,0.100666667,0.174,0.217666667,0.263666667,0.332666667,0.414,0.522333333,0.637666667,0.756333333,0.868,0.982333333,1.081,1.159666667,1.222666667,1.26,1.273,1.288333333,1.309,1.328333333,1.351,1.374,1.396666667,1.420666667,1.441666667,1.459666667,1.475333333,1.493,1.508,1.521666667,1.535,1.548666667,1.561666667,1.571666667
SGRP_mTORinhibits_SET3_CAFFEINE_MGK_100817_F.xls,YML675-1000 ug/ml Caffeine,69.48656297,49.25444962,91.86556313,78.33865768,yML 675,Z1.1,1 mg/mL Caffeine,Z1.1*1 mg/mL Caffeine,0,0.055666667,0.049666667,0.042666667,0.038,0.03,0.038333333,0.037333333,0.053,0.197333333,0.304333333,0.267666667,0.422666667,0.498,0.597,0.724666667,0.816666667,0.934333333,1.045,1.162333333,1.257,1.278333333,1.284666667,1.294333333,1.334666667,1.363666667,1.382,1.425666667,1.443,1.468666667,1.492333333,1.516,1.538,1.564,1.578,1.597,1.609333333,1.619,1.636333333,1.655,1.661
SGRP_mTORinhibits_SET3_highTORIN_MGK_101617_F.xls,YML675-vehicle,39.75622475,9.64578326,55.4441633,0.270192804,yML 675,Z1.1,2.5% DMSO,Z1.1*2.5% DMSO,0,0.043,0.046,0.041333333,0.034666667,0.034666667,0.028,0.075,0.067333333,0.068666667,0.122,0.205666667,0.264666667,0.446666667,0.598,0.714333333,0.842666667,0.96,1.069,1.17,1.228,1.244,1.267666667,1.295333333,1.326,1.361333333,1.390666667,1.419333333,1.444666667,1.467333333,1.491,1.508,1.526333333,1.543666667,1.557,1.575333333,1.587333333,1.604333333,1.618666667,1.629333333,1.641666667
SGRP_mTORinhibits_SET3_highTORIN_MGK_101617_F.xls,YML675-25 uM Torin 1,74.82898608,4.410426445,95.75310489,4.974144903,yML 675,Z1.1,25 uM Torin 1,Z1.1*25 uM Torin 1,0,0.045,0.049,0.047,0.044666667,0.045333333,0.046,0.047333333,0.046,0.048333333,0.053666667,0.066,0.059,0.079,0.109333333,0.132666667,0.165666667,0.208333333,0.258666667,0.323333333,0.405666667,0.513333333,0.617666667,0.739,0.857666667,0.976,1.089333333,1.187333333,1.231666667,1.252,1.277,1.300666667,1.331,1.360666667,1.389,1.414666667,1.439333333,1.462,1.486666667,1.499,1.525
SGRP_mTORinhibitsSCREEN_SET3_CAFFEINE AND lowTORIN_JEMBL_1201201,yML 675-2.5% DMSO,91.24599295,1.523992351,87.23659634,1.313456369,yML 675,Z1.1,2.5% DMSO,Z1.1*2.5% DMSO,0,0.035666667,0.041666667,0.042,0.038333333,0.035,0.03,0.024,0.016333333,0.016,0.311,0.394666667,0.495666667,0.607666667,0.723666667,0.841666667,0.958,1.066333333,1.165333333,1.203333333,1.225666667,1.254333333,1.278333333,1.314666667,1.345333333,1.376333333,1.404,1.430666667,1.451333333,1.477666667,1.491666667,1.512333333,1.530666667,1.545,1.559,1.576,1.592333333,1.606666667,1.619666667,1.628,1.637333333
SGRP_mTORinhibitsSCREEN_SET3_CAFFEINE_MGK_10082017_D.xls,YML675-1000 ug/ml Caffeine,77.65429559,11.07328296,117.3494471,6.832756613,yML 675,Z1.1,1 mg/mL Caffeine,Z1.1*1 mg/mL Caffeine,0,0.060666667,0.062666667,0.058666667,0.056666667,0.086,0.115,0.142666667,0.186666667,0.219333333,0.273666667,0.321333333,0.391,0.456333333,0.563333333,0.665,0.775,0.898,1.026333333,1.131666667,1.214,1.218333333,1.238333333,1.254666667,1.287,1.318333333,1.345,1.386333333,1.411,1.440666667,1.467333333,1.484333333,1.509,1.533666667,1.548666667,1.573,1.593,1.608666667,1.625666667,1.636333333,1.651
SGRP_mTORinhibitsSCREEN_SET3_CAFFEINE_MGK_10082017_D.xls,YML675-vehicle,78.8332578,2.237758447,92.21453349,7.008067657,yML 675,Z1.1,6.67% H2O,Z1.1*6.67% H2O,0,0.072666667,0.061333333,0.056,0.049,0.097666667,0.157333333,0.191,0.241,0.298666667,0.385,0.494,0.601666667,0.723,0.855666667,0.976666667,1.092333333,1.2,1.255,1.272333333,1.293333333,1.323333333,1.356666667,1.391666667,1.418,1.444333333,1.469333333,1.490333333,1.513,1.533333333,1.551,1.566666667,1.583,1.599666667,1.607666667,1.623,1.634333333,1.645666667,1.652,1.661666667,1.669
