experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
original data.xls SET 4 HIGH RAPA,YML 683-vehicle,58.952267,3.133462335,72.28740088,6.102755896,yML 683,Y6.5,1% DMSO,Y6.5*1% DMSO,0,0.032,0.021,0.034,0.033333333,0.052666667,0.087333333,0.109333333,0.138333333,0.183333333,0.228,0.317,0.418,0.540666667,0.69,0.844,0.987666667,1.118,1.194333333,1.240333333,1.268,1.297,1.332,1.367,1.398333333,1.427333333,1.456,1.483,1.509,1.532666667,1.551666667,1.567,1.585,1.599333333,1.617,1.628333333,1.642,1.651666667,1.659666667,1.669666667,1.678666667
original data.xls SET 4 HIGH RAPA,YML 683-20 ng/ml RAPA,88.40851988,5.089247942,214.5817703,59.40102741,yML 683,Y6.5,20 ng/mL RAPA,Y6.5*20 ng/mL RAPA,0,0.043333333,0.035666667,0.061666667,0.057666667,0.079,0.11,0.118,0.148666667,0.181666667,0.203,0.247666667,0.271333333,0.323,0.378,0.414,0.457,0.536333333,0.594666667,0.667333333,0.747333333,0.823666667,0.894,0.977666667,1.032666667,1.093666667,1.156666667,1.204,1.262,1.306666667,1.358,1.398333333,1.441666667,1.475666667,1.508666667,1.530666667,1.547666667,1.564666667,1.575,1.588333333,1.602
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 683-2.5% DMSO,64.05597612,7.216821154,50.35569892,9.412953538,yML 683,Y6.5,2.5% DMSO,Y6.5*2.5% DMSO,0,0.031666667,0.030333333,0.030333333,0.027333333,0.026,0.025333333,0.029666667,0.044666667,0.132666667,0.266333333,0.375333333,0.503666667,0.634333333,0.762333333,0.895333333,1.017666667,1.129666667,1.215333333,1.234666667,1.266,1.294333333,1.331333333,1.367,1.401666667,1.434333333,1.464,1.487,1.509666667,1.529666667,1.551,1.566333333,1.582333333,1.596333333,1.609,1.624,1.636,1.647333333,1.657666667,1.669333333,1.677
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 683-25 uM Torin 1,70.91310783,2.255025064,121.5134776,16.96609933,yML 683,Y6.5,25 uM Torin 1,Y6.5*25 uM Torin 1,0,0.050666667,0.050333333,0.049,0.046333333,0.044666667,0.043,0.055,0.066,0.072,0.088,0.12,0.140666667,0.174,0.201333333,0.218,0.277,0.320666667,0.391666667,0.476,0.578,0.694666667,0.815,0.939666667,1.054333333,1.132666667,1.208333333,1.244,1.271666667,1.300333333,1.330666667,1.365333333,1.396666667,1.432,1.457333333,1.483333333,1.505333333,1.525333333,1.542333333,1.56,1.576333333
SGRP_mTORinhibits_SET4_GDC_MGK_09202017.xls,YML 683-100 uM GDC0941,62.52231272,27.50132701,98.76653049,12.46170552,yML 683,Y6.5,100 uM GDC0941,Y6.5*100 uM GDC0941,0,0.035666667,0.075,0.067,0.050333333,0.069,0.049,0.045333333,0.081,0.122666667,0.155,0.204666667,0.246,0.302333333,0.39,0.485333333,0.594666667,0.698,0.818,0.932,1.039666667,1.121,1.172,1.191666667,1.219333333,1.25,1.287,1.323333333,1.357333333,1.386,1.413333333,1.436,1.46,1.480333333,1.500333333,1.518666667,1.535,1.552,1.567333333,1.583,1.593666667
SGRP_mTORinhibits_SET4_GDC_MGK_09202017.xls,YML 683-vehicle,41.66509651,14.74762184,71.69030268,7.271922883,yML 683,Y6.5,2.5% DMSO,Y6.5*2.5% DMSO,0,0.047666667,0.049,0.047,0.036666667,0.030333333,0.028666667,0.023,0.046,0.089666667,0.123,0.13,0.222333333,0.273666667,0.365666667,0.464666667,0.595,0.735,0.865333333,0.990666667,1.107333333,1.136,1.162333333,1.190666667,1.225333333,1.266666667,1.305,1.339,1.371,1.399666667,1.426333333,1.448666667,1.467333333,1.488333333,1.509333333,1.523666667,1.539333333,1.556333333,1.569,1.582333333,1.594666667
SGRP_mTORinhibitsSCREEN_SET4_Caff_MGK_10252017_D.xls,YML 683-1000 ug/ml Caffeine,91.00071155,7.161607124,107.5522425,3.74619263,yML 683,Y6.5,1 mg/mL Caffeine,Y6.5*1 mg/mL Caffeine,0,0.053666667,0.058666667,0.062666667,0.068666667,0.079,0.093666667,0.112666667,0.137,0.161666667,0.199,0.248666667,0.296333333,0.360333333,0.43,0.534,0.631333333,0.758,0.882666667,0.994333333,1.111333333,1.160666667,1.211666667,1.235,1.262333333,1.291,1.32,1.354,1.379,1.412333333,1.435333333,1.463,1.483666667,1.503666667,1.518666667,1.540666667,1.558,1.575,1.589333333,1.603,1.62
SGRP_mTORinhibitsSCREEN_SET4_Caff_MGK_10252017_D.xls,YML 683-vehicle,74.0724359,2.81062183,80.17486239,3.653067474,yML 683,Y6.5,6.67% H2O,Y6.5*6.67% H2O,0,0.046,0.048333333,0.052333333,0.058,0.067666667,0.084666667,0.109666667,0.138,0.182333333,0.236,0.307666667,0.386,0.479666667,0.578666667,0.685666667,0.78,0.886666667,0.948,1.002,1.049666667,1.111666667,1.170666667,1.228666667,1.287666667,1.340666667,1.374666667,1.398,1.421666667,1.447,1.469333333,1.492,1.51,1.528333333,1.544,1.561,1.575,1.587333333,1.598333333,1.608666667,1.615333333
SGRP_mTORinhibitsSCREEN_SET4_Caffeine_MGK_09202017.xls,YML 683-1000 ug/ml Caffeine,72.71363863,15.68194827,108.5431841,18.3636472,yML 683,Y6.5,1 mg/mL Caffeine,Y6.5*1 mg/mL Caffeine,0,0.042666667,0.042333333,0.043666667,0.044666667,0.045333333,0.048666667,0.058333333,0.087,0.103333333,0.115333333,0.151666667,0.180666667,0.237333333,0.278,0.343,0.411333333,0.507,0.602666667,0.721333333,0.842,0.962333333,1.069333333,1.151,1.197,1.197,1.228333333,1.255,1.289666667,1.321333333,1.350333333,1.382666667,1.409,1.434666667,1.459666667,1.483666667,1.503,1.522333333,1.550333333,1.563333333,1.588666667
SGRP_mTORinhibitsSCREEN_SET4_Caffeine_MGK_09202017.xls,YML 683-vehicle,68.24372278,7.208412192,77.68860896,5.134268426,yML 683,Y6.5,6.67% H2O,Y6.5*6.67% H2O,0,0.049,0.049333333,0.051333333,0.051333333,0.045666667,0.041666667,0.068333333,0.093,0.112,0.148333333,0.184333333,0.246666667,0.32,0.406666667,0.526,0.666333333,0.815666667,0.960333333,1.093333333,1.134,1.161333333,1.189,1.23,1.270333333,1.310666667,1.343333333,1.374666667,1.406666667,1.432333333,1.463,1.487,1.504333333,1.525333333,1.537666667,1.556666667,1.568333333,1.587,1.598333333,1.608666667,1.616
