experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,NCYC3451-A-6.67%H2O,50.23989431,13.71472038,69.84138423,6.194944521,NCYC 3451,NCYC361,6.67% H2O,NCYC361*6.67% H2O,0,0.068666667,0.081666667,0.106,0.121666667,0.144,0.221333333,0.289,0.381333333,0.485,0.605666667,0.736,0.868666667,0.992333333,1.073333333,1.095666667,1.122,1.155333333,1.184666667,1.211,1.251,1.280666667,1.308333333,1.33,1.352666667,1.379333333,1.396,1.415666667,1.431666667,1.45,1.462666667,1.476333333,1.489,1.502333333,1.517,1.527333333,1.536333333,1.542666667,1.547333333,1.560333333,1.570333333
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,NCYC3451-B-6.67%H2O,66.00625293,10.98768741,76.76324674,2.217814458,NCYC 3451,NCYC361,6.67% H2O,NCYC361*6.67% H2O,0,0.056666667,0.068666667,0.084666667,0.093,0.118333333,0.180666667,0.234666667,0.312,0.404,0.510333333,0.633333333,0.761333333,0.892,1.018666667,1.099666667,1.125666667,1.155666667,1.189333333,1.219666667,1.256333333,1.284,1.318666667,1.343,1.364666667,1.393666667,1.412666667,1.436,1.455666667,1.470333333,1.483333333,1.503666667,1.515,1.531,1.543666667,1.552333333,1.563,1.573333333,1.58,1.589666667,1.594333333
SET1GDC_ARMBL_080217.xls,NCYC 3451-100 uM GDC0941,67.26951495,3.317572799,69.35548007,1.836329596,NCYC 3451,NCYC361,100 uM GDC0941,NCYC361*100 uM GDC0941,0,0.007666667,0.008,0.008666667,0.01,0.011666667,0.014666667,0.017666667,0.022666667,0.028,0.036333333,0.046333333,0.059333333,0.076666667,0.104,0.140333333,0.190333333,0.258666667,0.346333333,0.454666667,0.580666667,0.713333333,0.862333333,1.011666667,1.123666667,1.156333333,1.173666667,1.191,1.217666667,1.249333333,1.287666667,1.316333333,1.350666667,1.376666667,1.404666667,1.435333333,1.463666667,1.492,1.519666667,1.539666667,1.560333333
SET1GDC_ARMBL_080217.xls,NCYC 3451-vehicle,67.32113598,2.055669587,69.54944079,1.3472713,NCYC 3451,NCYC361,2.5% DMSO,NCYC361*2.5% DMSO,0,0.007,0.007333333,0.008333333,0.009,0.009666667,0.013,0.015,0.018,0.023,0.028333333,0.035,0.045333333,0.059,0.082333333,0.105,0.142,0.193333333,0.26,0.349333333,0.457333333,0.578,0.718,0.865666667,1.016,1.106666667,1.131,1.145666667,1.164666667,1.193333333,1.230333333,1.259666667,1.293,1.323333333,1.351,1.381333333,1.410666667,1.440666667,1.47,1.493333333,1.515666667
SET3_Low Rapa_REDO_MGK_081117.xls,YML 618-vehicle,80.60376288,4.976512849,84.50185329,8.656718828,yML 618,NCYC361,1% DMSO,NCYC361*1% DMSO,0,0.031666667,0.036333333,0.040333333,0.050333333,0.066333333,0.081333333,0.097333333,0.128,0.156333333,0.191,0.245666667,0.318333333,0.398,0.496,0.589,0.669,0.767666667,0.863333333,0.959333333,0.979,0.981666667,0.986666667,0.987666667,0.997666667,1.004666667,1.014,1.030333333,1.037666667,1.046,1.050666667,1.067333333,1.07,1.084,1.095333333,1.104,1.109333333,1.119,1.131333333,1.138666667,1.145333333
SET3_Low Rapa_REDO_MGK_081117.xls,YML 618-2.5 ng/ml RAPA,98.84577673,3.390644615,115.3717546,0.97567646,yML 618,NCYC361,2.5 ng/mL RAPA,NCYC361*2.5 ng/mL RAPA,0,0.030666667,0.036333333,0.04,0.048333333,0.062666667,0.078333333,0.091666667,0.116666667,0.139,0.162,0.192,0.237,0.283666667,0.34,0.398,0.463333333,0.552666667,0.646,0.745333333,0.842333333,0.942666667,1.025,1.016,1.013666667,1.013666667,1.016,1.023,1.023666667,1.026,1.024333333,1.03,1.029,1.036,1.039333333,1.042,1.041666667,1.044666667,1.049666667,1.055,1.057333333
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3451-100 uM GDC0941,70.18390401,1.877422398,74.88632703,4.177351586,NCYC 3451,NCYC361,100 uM GDC0941,NCYC361*100 uM GDC0941,0,0.069,0.077333333,0.088666667,0.108333333,0.132666667,0.170666667,0.225666667,0.296666667,0.399,0.515333333,0.655666667,0.805,0.959666667,1.095,1.197333333,1.241,1.258333333,1.28,1.308666667,1.337333333,1.365,1.396333333,1.426666667,1.451333333,1.479333333,1.507333333,1.529333333,1.553333333,1.574666667,1.597,1.613666667,1.631666667,1.647333333,1.664666667,1.681,1.692333333,1.707,1.718666667,1.73,1.748333333
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3451-vehicle,62.52102097,0.597410922,64.62671584,1.207540224,NCYC 3451,NCYC361,2.5% DMSO,NCYC361*2.5% DMSO,0,0.042333333,0.049666667,0.063,0.082333333,0.11,0.151333333,0.211,0.292,0.396333333,0.521666667,0.671333333,0.833,0.987,1.116333333,1.195,1.213666667,1.232333333,1.255666667,1.289,1.318333333,1.346,1.378333333,1.413,1.439333333,1.471,1.498666667,1.523333333,1.547,1.569333333,1.592,1.610666667,1.624333333,1.642333333,1.661,1.674,1.689666667,1.701333333,1.716,1.727333333,1.742
SGRP_mTOR_inhibitsSCREEN_SET1_lowRAPA_redo2_KG_092317.xls,NCYC 3451-vehicle,56.8541196,6.760741944,61.24945956,4.182454536,NCYC 3451,NCYC361,1% DMSO,NCYC361*1% DMSO,0,0.047666667,0.053666667,0.064333333,0.086666667,0.117,0.158666667,0.227666667,0.314666667,0.434333333,0.57,0.731,0.901333333,1.055666667,1.17,1.214333333,1.231666667,1.253333333,1.281666667,1.314666667,1.347333333,1.380333333,1.410666667,1.439333333,1.469333333,1.497,1.524333333,1.547,1.568,1.588666667,1.607333333,1.623,1.638,1.655,1.668666667,1.685,1.695666667,1.709666667,1.721666667,1.732666667,1.742
SGRP_mTOR_inhibitsSCREEN_SET1_lowRAPA_redo2_KG_092317.xls,NCYC 3451-2.5 ng/ml RAPA,66.4227737,17.78132832,74.71112785,9.106379499,NCYC 3451,NCYC361,2.5 ng/mL RAPA,NCYC361*2.5 ng/mL RAPA,0,0.050666667,0.054666667,0.063333333,0.081,0.097333333,0.132,0.194,0.252333333,0.327666667,0.413,0.509333333,0.618333333,0.732333333,0.845666667,0.957333333,1.068333333,1.166,1.239333333,1.294333333,1.313333333,1.334333333,1.360333333,1.385333333,1.412,1.442,1.468333333,1.497,1.522333333,1.545666667,1.568666667,1.588,1.604666667,1.622,1.638666667,1.656666667,1.669333333,1.684,1.698,1.710666667,1.722666667
