experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
original data.xls SET 4 HIGH RAPA,YML694-vehicle,67.28003779,5.126284583,76.19187852,21.420934,yML 694,CBS432,1% DMSO,CBS432*1% DMSO,0,0.040333333,0.035,0.041333333,0.045333333,0.056,0.074,0.094,0.142666667,0.195666667,0.259333333,0.335,0.442666667,0.553666667,0.700666667,0.837666667,0.980333333,1.100666667,1.149666667,1.162333333,1.177666667,1.189666667,1.209666667,1.239,1.267333333,1.300666667,1.336,1.37,1.403333333,1.435,1.457666667,1.481333333,1.507,1.528,1.551,1.567666667,1.584333333,1.598333333,1.610333333,1.622,1.640333333
original data.xls SET 4 HIGH RAPA,YML694-20 ng/ml RAPA,89.68772432,14.13650168,183.549812,17.96760057,yML 694,CBS432,20 ng/mL RAPA,CBS432*20 ng/mL RAPA,0,0.049,0.043666667,0.055,0.062333333,0.076666667,0.091,0.089,0.125666667,0.136666667,0.168,0.202666667,0.220333333,0.262333333,0.297,0.338333333,0.382333333,0.439666667,0.492333333,0.56,0.635,0.715,0.788666667,0.870666667,0.938333333,1.015333333,1.086,1.141666667,1.205,1.251333333,1.269666667,1.273333333,1.290333333,1.297666667,1.323,1.334,1.351,1.364666667,1.382,1.398666667,1.41
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 694-2.5% DMSO,48.2167504,18.79645956,45.59733708,8.835965471,yML 694,CBS432,2.5% DMSO,CBS432*2.5% DMSO,0,0.042,0.04,0.037,0.03,0.026333333,0.023,0.033666667,0.057,0.126333333,0.196333333,0.300333333,0.430333333,0.574666667,0.706333333,0.842666667,0.97,1.089666667,1.141666667,1.151666667,1.167,1.185,1.209,1.239333333,1.275,1.316,1.349333333,1.380666667,1.407666667,1.434,1.461333333,1.483,1.501333333,1.521333333,1.54,1.558666667,1.575333333,1.593333333,1.604,1.618666667,1.628666667
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 694-25 uM Torin 1,70.62936482,7.896427202,90.64545028,3.243439054,yML 694,CBS432,25 uM Torin 1,CBS432*25 uM Torin 1,0,0.036333333,0.036666667,0.036,0.033333333,0.033,0.033333333,0.033333333,0.036333333,0.043333333,0.050666667,0.063333333,0.074666667,0.098666667,0.110333333,0.136666667,0.185333333,0.226,0.289,0.363666667,0.466666667,0.585666667,0.707,0.842,0.971666667,1.092666667,1.137,1.142666667,1.152,1.165333333,1.182666667,1.210333333,1.242333333,1.278,1.312,1.344,1.376,1.403,1.421666667,1.451666667,1.473
SGRP_mTORinhibits_SET4_GDC_MGK_09202017.xls,YML694-100 uM GDC0941,61.85662508,32.47922941,87.33532522,8.094410892,yML 694,CBS432,100 uM GDC0941,CBS432*100 uM GDC0941,0,0.067333333,0.042333333,0.093333333,0.064333333,0.057666667,0.051333333,0.049666667,0.052333333,0.062,0.065666667,0.083,0.153,0.158666667,0.198333333,0.248,0.315,0.397333333,0.500333333,0.608666667,0.733,0.865666667,0.987666667,1.096666667,1.114333333,1.122,1.133,1.148333333,1.173,1.205666667,1.244666667,1.283,1.318666667,1.353333333,1.385666667,1.413333333,1.442,1.464333333,1.486333333,1.508333333,1.525333333
SGRP_mTORinhibits_SET4_GDC_MGK_09202017.xls,YML694-vehicle,69.51958552,6.828029793,74.96765592,4.772407064,yML 694,CBS432,2.5% DMSO,CBS432*2.5% DMSO,0,0.034333333,0.034333333,0.035,0.034666667,0.033666667,0.033333333,0.030333333,0.027,0.036333333,0.029666667,0.034,0.086666667,0.112333333,0.151666667,0.205,0.268333333,0.349666667,0.447333333,0.563666667,0.695666667,0.832666667,0.963666667,1.064,1.083,1.092666667,1.104,1.123,1.146333333,1.18,1.220666667,1.26,1.296666667,1.33,1.362333333,1.392333333,1.420666667,1.445,1.467666667,1.488333333,1.507
SGRP_mTORinhibitsSCREEN_SET4_Caff_MGK_10252017_D.xls,YML694-1000 ug/ml Caffeine,83.63605833,8.203012932,118.7905302,15.38972106,yML 694,CBS432,1 mg/mL Caffeine,CBS432*1 mg/mL Caffeine,0,0.065333333,0.065666667,0.073,0.072666667,0.095333333,0.113666667,0.134,0.157333333,0.189666667,0.240666667,0.277333333,0.341666667,0.415333333,0.490666667,0.608666667,0.706666667,0.836333333,0.962333333,1.070333333,1.116666667,1.118,1.121666667,1.130666667,1.13,1.145333333,1.161,1.187333333,1.207,1.247666667,1.262333333,1.301,1.331,1.366,1.386666667,1.417333333,1.447,1.468333333,1.493666667,1.515666667,1.543666667
SGRP_mTORinhibitsSCREEN_SET4_Caff_MGK_10252017_D.xls,YML694-vehicle,80.20682311,2.037809985,87.59498112,4.781529622,yML 694,CBS432,6.67% H2O,CBS432*6.67% H2O,0,0.066,0.072333333,0.077333333,0.084666667,0.105666667,0.134,0.166666667,0.202666667,0.258666667,0.332666667,0.422,0.529333333,0.661333333,0.797333333,0.940333333,1.064,1.133333333,1.143333333,1.155666667,1.168,1.189333333,1.218333333,1.253333333,1.287666667,1.321333333,1.354,1.385333333,1.413333333,1.443666667,1.466333333,1.492666667,1.508333333,1.529,1.545333333,1.562,1.579,1.591,1.604666667,1.615333333,1.626333333
SGRP_mTORinhibitsSCREEN_SET4_Caffeine_MGK_09202017.xls,YML694-1000 ug/ml Caffeine,78.93429406,8.460138709,131.5130669,13.6900479,yML 694,CBS432,1 mg/mL Caffeine,CBS432*1 mg/mL Caffeine,0,0.046,0.043,0.042666667,0.047666667,0.047333333,0.046333333,0.043333333,0.059,0.069333333,0.067333333,0.089666667,0.105666667,0.136666667,0.167,0.204333333,0.227,0.276,0.35,0.417,0.525666667,0.631666667,0.742666667,0.876333333,1.009333333,1.085333333,1.092333333,1.086,1.088666667,1.087333333,1.086333333,1.096333333,1.111,1.125333333,1.144,1.172666667,1.190333333,1.222666667,1.257333333,1.287,1.334333333
SGRP_mTORinhibitsSCREEN_SET4_Caffeine_MGK_09202017.xls,YML694-vehicle,75.66648084,5.744109312,89.44929384,6.025890743,yML 694,CBS432,6.67% H2O,CBS432*6.67% H2O,0,0.047666667,0.041666667,0.041666667,0.047,0.047,0.044666667,0.041666667,0.057,0.064,0.069666667,0.102666667,0.127333333,0.160666667,0.199666667,0.261333333,0.322666667,0.417666667,0.529,0.66,0.804666667,0.937666667,1.065,1.092333333,1.098,1.106,1.113333333,1.132333333,1.157666667,1.194333333,1.238666667,1.276,1.31,1.340333333,1.370333333,1.399666667,1.422666667,1.458,1.478333333,1.5,1.518
