experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET3_Low Rapa_REDO_MGK_081117.xls,YML682-vehicle,66.08418634,2.954066196,74.02047666,2.326144337,yML 682,A12,1% DMSO,A12*1% DMSO,0,0.062666667,0.078,0.086,0.110333333,0.152666667,0.201,0.261333333,0.357,0.464333333,0.580666667,0.708333333,0.855,0.999333333,1.137666667,1.236,1.272,1.301666667,1.325666667,1.361666667,1.395333333,1.428666667,1.456,1.478666667,1.505666667,1.529666667,1.553333333,1.578666667,1.596666667,1.615333333,1.626,1.644,1.650666667,1.666333333,1.677666667,1.688666667,1.695333333,1.706333333,1.715,1.719,1.729666667
SGRP_mTOR_inhibitsSCREEN_SET3_round3_lowTORIN_KG_091517_F.xls,YML682-vehicle,70.75499633,4.649025258,73.04991145,4.959060704,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.068333333,0.076333333,0.089666667,0.112333333,0.145,0.19,0.251,0.334666667,0.441,0.569333333,0.702,0.845,0.979,1.114666667,1.239666667,1.328333333,1.377,1.395,1.410666667,1.427666667,1.443666667,1.463333333,1.482,1.500333333,1.518666667,1.545666667,1.558666667,1.579333333,1.598333333,1.614333333,1.629666667,1.641,1.654333333,1.665,1.676,1.688666667,1.698,1.705,1.715,1.725333333
SGRP_mTORinhibits_SET3_CAFFEINE_MGK_100817_F.xls,YML682-vehicle,65.71860793,2.302018609,67.01280369,1.224247303,yML 682,A12,6.67% H2O,A12*6.67% H2O,0,0.060666667,0.064,0.074,0.098666667,0.128333333,0.173,0.236,0.322666667,0.434,0.561,0.695666667,0.849666667,1.003666667,1.142333333,1.234,1.267666667,1.291666667,1.323333333,1.358666667,1.391666667,1.423,1.451333333,1.48,1.504666667,1.527,1.550666667,1.571333333,1.585333333,1.604666667,1.617333333,1.629,1.639,1.65,1.656,1.664333333,1.670666667,1.678333333,1.685666667,1.688666667,1.694666667
SGRP_mTORinhibits_SET3_GDC_Redo_JEMBL_08102017.xls,YML682-vehicle,66.38989418,2.283931803,68.19041634,0.845594814,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.045,0.053,0.065,0.083,0.111,0.15,0.203666667,0.277333333,0.375666667,0.497666667,0.627,0.773666667,0.925,1.078,1.197666667,1.253666667,1.276,1.301,1.337333333,1.373333333,1.405333333,1.438,1.466,1.497,1.524666667,1.549666667,1.573,1.592333333,1.611,1.629,1.644,1.658333333,1.671333333,1.684,1.696,1.707666667,1.714666667,1.724333333,1.731333333,1.737666667
SGRP_mTORinhibits_SET3_highTORIN_MGK_101617_F.xls,YML682-vehicle,65.03761078,0.610556598,66.76505506,0.119904721,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.034,0.039333333,0.045333333,0.057,0.076,0.100666667,0.137,0.185,0.254666667,0.345,0.458333333,0.582,0.717,0.865666667,1.005666667,1.145333333,1.231,1.249666667,1.276333333,1.302,1.337,1.369666667,1.400333333,1.430666667,1.462,1.486,1.511,1.535333333,1.553333333,1.572666667,1.591,1.605666667,1.621,1.631333333,1.645333333,1.655333333,1.667333333,1.681,1.691333333,1.701666667
SGRP_mTORinhibitsSCREEN_SET3_CAFFEINE_MGK_10082017_D.xls,YML682-vehicle,76.61296726,3.049817537,79.72153625,5.238150734,yML 682,A12,6.67% H2O,A12*6.67% H2O,0,0.101333333,0.093333333,0.119,0.144,0.188333333,0.239,0.308333333,0.402333333,0.513,0.638,0.77,0.911666667,1.050666667,1.171666667,1.249666667,1.28,1.307,1.342,1.38,1.407,1.443,1.467666667,1.501,1.527333333,1.550333333,1.569333333,1.594333333,1.608,1.624333333,1.640666667,1.648666667,1.661,1.673,1.681666667,1.691333333,1.700666667,1.706333333,1.710333333,1.717666667,1.724
SGRP_mTORinhibitsSCREEN_SET3_Caffeine_NBMBL_07112017.xls,YML682-vehicle,65.69883693,1.774844528,66.91550706,1.534832502,yML 682,A12,6.67% H2O,A12*6.67% H2O,0,0.046333333,0.056,0.072666667,0.095333333,0.128,0.173333333,0.236,0.324,0.431333333,0.559,0.692666667,0.843,0.988,1.129333333,1.230333333,1.258333333,1.282666667,1.306666667,1.34,1.371333333,1.404,1.431333333,1.461333333,1.488,1.513,1.536333333,1.557666667,1.578,1.595666667,1.611333333,1.629,1.640333333,1.653666667,1.665333333,1.675333333,1.686333333,1.697333333,1.708333333,1.715333333,1.727666667
SGRP_mTORinhibitsSCREEN_SET3_LOWTORIN_MGK_09112017F.xls,YML682-vehicle,61.67533868,2.415729971,64.40400877,0.128154794,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.039,0.044333333,0.047666667,0.06,0.081333333,0.111333333,0.153333333,0.215,0.293,0.395,0.521,0.648,0.797,0.947333333,1.091,1.202,1.236333333,1.259666667,1.285333333,1.317666667,1.351333333,1.382666667,1.414,1.445,1.471666667,1.499333333,1.526333333,1.546333333,1.565666667,1.584,1.599666667,1.615333333,1.629333333,1.635666667,1.653,1.665333333,1.678333333,1.688666667,1.698333333,1.708666667
SGRP_mTORinhibitsSCREEN_SET3_LOWTORIN_PUMT_062817.xls,YML682-vehicle,69.90319123,2.797106647,72.98437437,1.14409773,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.049,0.057,0.074,0.097,0.134,0.182,0.244,0.322,0.430333333,0.554,0.679,0.823,0.969333333,1.108,1.194666667,1.216333333,1.237333333,1.263,1.292666667,1.322666667,1.352666667,1.381333333,1.409,1.437666667,1.460666667,1.482,1.506333333,1.521666667,1.538333333,1.555,1.569333333,1.583333333,1.596666667,1.609,1.620333333,1.631,1.642333333,1.653333333,1.662666667,1.67
SGRP_mTORinhibitsSCREEN_SET3_round2_GDC_KG_09142017_D.xls,YML682-vehicle,73.05435305,1.346267897,74.33566626,1.051503758,yML 682,A12,2.5% DMSO,A12*2.5% DMSO,0,0.057,0.065,0.074,0.089333333,0.111,0.141333333,0.178666667,0.236666667,0.313333333,0.408666667,0.520666667,0.649333333,0.782333333,0.913666667,1.05,1.181,1.304333333,1.351333333,1.363,1.382333333,1.398333333,1.413,1.429333333,1.452333333,1.475666667,1.495333333,1.514,1.531,1.552333333,1.572,1.589,1.605,1.621,1.634,1.644333333,1.661,1.672666667,1.686,1.692,1.697333333
