experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3470-vehicle,66.59569988,0.627249836,67.5428224,0.486765434,NCYC 3470,YIIc17_E5 ,2.5% DMSO,YIIc17_E5 *2.5% DMSO,0,0.035333333,0.047666667,0.060333333,0.073333333,0.098,0.132,0.177,0.241666667,0.327666667,0.436333333,0.563,0.700333333,0.848,0.995333333,1.135333333,1.201666667,1.2,1.204,1.207333333,1.211,1.215,1.218,1.222,1.226333333,1.23,1.234333333,1.237666667,1.243666667,1.248333333,1.253333333,1.258666667,1.263,1.268666667,1.273,1.276666667,1.282,1.287333333,1.292333333,1.298,1.302666667
SET2_caffeine_KGPU_080517.xls,NCYC 3470-vehicle,60.03430575,1.072125332,63.15791984,1.612424122,NCYC 3470,YIIc17_E5 ,6.67% H2O,YIIc17_E5 *6.67% H2O,0,0.043,0.048666667,0.063666667,0.086333333,0.116333333,0.161333333,0.228,0.312,0.425333333,0.559,0.709,0.866666667,1.02,1.135666667,1.163333333,1.165,1.166333333,1.167333333,1.17,1.172333333,1.175666667,1.180666667,1.184666667,1.191,1.197333333,1.203666667,1.21,1.217333333,1.224666667,1.232666667,1.241666667,1.249333333,1.258,1.264666667,1.275,1.284,1.293666667,1.301333333,1.312333333,1.322
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3470-vehicle,63.56289728,0.90939545,71.91938004,1.519466174,NCYC 3470,YIIc17_E5 ,2.5% DMSO,YIIc17_E5 *2.5% DMSO,0,0.033333333,0.040333333,0.051,0.061,0.081,0.112666667,0.145666667,0.202,0.272,0.354333333,0.466,0.584,0.720666667,0.861666667,1.006,1.139,1.155666667,1.157333333,1.161333333,1.165666667,1.168,1.172333333,1.179333333,1.183,1.186,1.195333333,1.196,1.200666667,1.205333333,1.212,1.217,1.220333333,1.229333333,1.233,1.238333333,1.244,1.249,1.251666667,1.259666667,1.264666667
SGRP_mTOR_inhibitsSCREEN_SET2_HIGH_TORIN_AR_10092017_F.xls,NCYC 3470-vehicle,68.9162334,1.384210669,72.28201658,0.571897766,NCYC 3470,YIIc17_E5 ,2.5% DMSO,YIIc17_E5 *2.5% DMSO,0,0.024333333,0.027666667,0.034,0.043,0.055666667,0.073,0.098,0.131333333,0.18,0.241,0.322,0.419333333,0.536,0.663666667,0.801,0.939333333,1.073333333,1.133666667,1.133,1.133666667,1.138,1.141,1.148666667,1.153333333,1.159333333,1.165333333,1.170333333,1.175666667,1.180333333,1.187666667,1.192,1.197333333,1.203333333,1.209666667,1.214,1.219666667,1.225333333,1.231333333,1.237333333,1.240666667
SGRP_mTOR_inhibitsSCREEN_SET2_highTORIN_JEMBL_081717.xls,NCYC 3470-vehicle,69.24365919,0.542006965,70.20173997,0.495265256,NCYC 3470,YIIc17_E5 ,2.5% DMSO,YIIc17_E5 *2.5% DMSO,0,0.036,0.043,0.053666667,0.071333333,0.092333333,0.125666667,0.169333333,0.228666667,0.306333333,0.402666667,0.522,0.648,0.788666667,0.934333333,1.076666667,1.176666667,1.178333333,1.179,1.185,1.189333333,1.193333333,1.197666667,1.202,1.205666667,1.210666667,1.215333333,1.218666667,1.222666667,1.227,1.229666667,1.233666667,1.24,1.241666667,1.246666667,1.249333333,1.253,1.256333333,1.261,1.266,1.268
SGRP_mTORinhibits_SET2_Caffeine_JE_092817.xls,NCYC 3470-vehicle,60.13428416,2.293404687,63.27129842,1.954229705,NCYC 3470,YIIc17_E5 ,6.67% H2O,YIIc17_E5 *6.67% H2O,0,0.045,0.052,0.062666667,0.084,0.112,0.154,0.217333333,0.3,0.405,0.529666667,0.670333333,0.823,0.969666667,1.117,1.209333333,1.212666667,1.215,1.217666667,1.219333333,1.221333333,1.224333333,1.227,1.231333333,1.235666667,1.239,1.245333333,1.249666667,1.254,1.261,1.266,1.273666667,1.278666667,1.283666667,1.291666667,1.298666667,1.305,1.311333333,1.319,1.325333333,1.331666667
SGRP_mTORinhibits_SET2_lowRAPA_KGPUMBL_080417.xls.xls,NCYC 3470-vehicle,64.05137342,1.702283925,67.09912543,2.144602385,NCYC 3470,YIIc17_E5 ,1% DMSO,YIIc17_E5 *1% DMSO,0,0.051333333,0.061666667,0.075,0.097,0.126,0.170666667,0.231333333,0.317333333,0.42,0.549666667,0.686666667,0.837333333,0.989333333,1.133333333,1.182666667,1.185,1.186333333,1.189666667,1.191,1.192666667,1.196666667,1.201333333,1.205333333,1.211,1.216666667,1.221,1.226,1.231,1.238666667,1.246333333,1.252,1.259333333,1.265333333,1.271666667,1.278666667,1.285666667,1.291333333,1.298666667,1.303,1.311
SGRP_mTORinhibitsSCREEN_SET2_Caffeine_JE_092717.xls,NCYC 3470-vehicle,64.54357083,1.82097796,65.53147565,1.985011563,NCYC 3470,YIIc17_E5 ,6.67% H2O,YIIc17_E5 *6.67% H2O,0,0.045333333,0.055333333,0.069666667,0.093,0.125333333,0.162333333,0.223666667,0.307,0.413,0.532333333,0.660666667,0.809333333,0.954333333,1.093333333,1.183333333,1.191333333,1.197666667,1.196,1.203333333,1.203666667,1.208,1.207,1.214,1.213,1.221,1.227333333,1.232333333,1.237,1.242666667,1.246666667,1.256,1.261,1.267,1.269666667,1.277666667,1.284,1.292,1.297666667,1.305666667,1.313
SGRP_mTORinhibitsSCREEN_SET2_GDC_AR_062617.xls,NCYC 3470-vehicle,67.40199643,3.492274832,73.53255658,0.636947465,NCYC 3470,YIIc17_E5 ,2.5% DMSO,YIIc17_E5 *2.5% DMSO,0,0.031,0.037666667,0.052666667,0.068,0.082333333,0.105666667,0.142333333,0.195666667,0.253333333,0.338666667,0.437666667,0.556333333,0.686,0.832,0.965666667,1.096666667,1.144666667,1.148,1.144666667,1.154333333,1.159666667,1.163666667,1.172666667,1.174,1.18,1.187333333,1.186666667,1.189666667,1.197666667,1.199333333,1.208333333,1.213333333,1.214,1.220333333,1.225333333,1.231666667,1.238,1.246,1.246666667,1.249333333
SGRP_mTORinhibitsSCREEN_SET2_GDC_MGK_081917(fixed with adding wr,NCYC 3470-vehicle,69.13646526,0.892989866,71.56170984,1.199567737,NCYC 3470,YIIc17_E5 ,2.5% DMSO,YIIc17_E5 *2.5% DMSO,0,0.034666667,0.043666667,0.055333333,0.07,0.090666667,0.123666667,0.165333333,0.222333333,0.299333333,0.391,0.517,0.629666667,0.777333333,0.919666667,1.065333333,1.159333333,1.168666667,1.166666667,1.170666667,1.174666667,1.176666667,1.183666667,1.187333333,1.191,1.191666667,1.198,1.202666667,1.206666667,1.208333333,1.214666667,1.218333333,1.224,1.229333333,1.230666667,1.233333333,1.236,1.244333333,1.247666667,1.251333333,1.255666667
