experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,yML562-vehicle,109.1529008,2.396464245,115.3831686,5.387142108,yML 562,CLIB215,2.5% DMSO,CLIB215*2.5% DMSO,0,0.029666667,0.036,0.040666667,0.048,0.058333333,0.069333333,0.081666667,0.096666667,0.116666667,0.136333333,0.164333333,0.192333333,0.228666667,0.274333333,0.324666667,0.388666667,0.455,0.541333333,0.626333333,0.724333333,0.803666667,0.869333333,0.938666667,0.983333333,1.032,1.057666667,1.071666667,1.088333333,1.108,1.130333333,1.156666667,1.186,1.216,1.247333333,1.277333333,1.301333333,1.330333333,1.351666667,1.376666667,1.398666667
SET2_caffeine_KGPU_080517.xls,yML562-vehicle,72.85263994,5.589502992,79.03982308,4.264834039,yML 562,CLIB215,6.67% H2O,CLIB215*6.67% H2O,0,0.016333333,0.017,0.019333333,0.022666667,0.028333333,0.035,0.045,0.058,0.075333333,0.097,0.127333333,0.165666667,0.215666667,0.284666667,0.357333333,0.454,0.550333333,0.665666667,0.767333333,0.855666667,0.938333333,0.986333333,1.037,1.065666667,1.085666667,1.106666667,1.131333333,1.161,1.187,1.226333333,1.262666667,1.294333333,1.328666667,1.356333333,1.385,1.413333333,1.435,1.455666667,1.477333333,1.499
SET2AZDredo+highTORINMBL_07302017.xls,yML562-vehicle,103.1946875,3.617946604,108.7495787,1.506758818,yML 562,CLIB215,2.5% DMSO,CLIB215*2.5% DMSO,0,0.042333333,0.047333333,0.054,0.059,0.071333333,0.087666667,0.098333333,0.118666667,0.139666667,0.163,0.198,0.238666667,0.290333333,0.35,0.423,0.496333333,0.598333333,0.696333333,0.808,0.918,0.999,1.017333333,1.026666667,1.035666667,1.045666667,1.063333333,1.078,1.105333333,1.133,1.168,1.203333333,1.237,1.276,1.300333333,1.326333333,1.355333333,1.380333333,1.397,1.419333333,1.438666667
SGRP_mTOR_inhibitsSCREEN_SET2_HIGH_TORIN_AR_10092017_F.xls,yML562-vehicle,69.17984931,1.121629432,70.06041622,0.402608884,yML 562,CLIB215,2.5% DMSO,CLIB215*2.5% DMSO,0,0.017,0.018333333,0.021,0.024666667,0.031333333,0.040333333,0.052666667,0.07,0.094333333,0.127666667,0.174333333,0.235333333,0.315666667,0.415666667,0.525,0.658333333,0.806333333,0.957,1.081666667,1.148333333,1.170333333,1.202666667,1.235333333,1.270333333,1.302666667,1.333666667,1.362,1.393333333,1.423666667,1.45,1.470333333,1.495333333,1.516333333,1.533666667,1.552,1.568333333,1.583333333,1.597666667,1.612,1.625666667
SGRP_mTOR_inhibitsSCREEN_SET2_highTORIN_JEMBL_081717.xls,yML562-vehicle,93.23621147,3.77434571,100.1510023,0.367665121,yML 562,CLIB215,2.5% DMSO,CLIB215*2.5% DMSO,0,0.025666667,0.03,0.037333333,0.047666667,0.058,0.072333333,0.088666667,0.112333333,0.137333333,0.169666667,0.211,0.259333333,0.320666667,0.39,0.469333333,0.560333333,0.666333333,0.779,0.897666667,1.001333333,1.032333333,1.041,1.051666667,1.065333333,1.079666667,1.099666667,1.124,1.151666667,1.185,1.221333333,1.257333333,1.292666667,1.324666667,1.355333333,1.378333333,1.405666667,1.423,1.443,1.461333333,1.478666667
SGRP_mTORinhibits_SET2_Caffeine_JE_092817.xls,yML562-vehicle,76.92468155,3.882992458,81.16898909,1.332662128,yML 562,CLIB215,6.67% H2O,CLIB215*6.67% H2O,0,0.046666667,0.053,0.050666667,0.061666667,0.070666667,0.091,0.125,0.161333333,0.209,0.271666667,0.35,0.431333333,0.541,0.670666667,0.804666667,0.948666667,1.053666667,1.076,1.086333333,1.093333333,1.102333333,1.116666667,1.133666667,1.163666667,1.191666667,1.223333333,1.255,1.284333333,1.318333333,1.342333333,1.372,1.395333333,1.418333333,1.453666667,1.460666667,1.479,1.496666667,1.517666667,1.531333333,1.547666667
SGRP_mTORinhibits_SET2_lowRAPA_KGPUMBL_080417.xls.xls,yML562-vehicle,91.77786934,5.438976428,97.98158041,4.14384501,yML 562,CLIB215,1% DMSO,CLIB215*1% DMSO,0,0.05,0.054,0.061,0.072,0.082666667,0.099333333,0.118666667,0.144,0.173666667,0.214666667,0.266333333,0.329333333,0.408333333,0.496666667,0.600333333,0.718666667,0.843,0.942666667,0.977,0.989666667,0.996666667,1.006666667,1.025333333,1.048,1.079,1.108333333,1.145333333,1.181333333,1.216333333,1.250333333,1.282333333,1.312333333,1.337666667,1.361333333,1.383,1.401666667,1.421666667,1.442666667,1.457333333,1.474666667
SGRP_mTORinhibitsSCREEN_SET2_Caffeine_JE_092717.xls,yML562-vehicle,65.86914651,2.127335896,68.60590396,1.083497078,yML 562,CLIB215,6.67% H2O,CLIB215*6.67% H2O,0,0.037,0.043666667,0.054666667,0.069666667,0.092666667,0.118,0.159,0.216666667,0.296,0.388666667,0.505666667,0.64,0.789,0.936666667,1.065,1.131,1.148,1.157,1.172,1.193,1.224,1.248666667,1.282666667,1.308333333,1.338666667,1.373333333,1.406666667,1.432333333,1.455333333,1.486,1.507333333,1.529333333,1.55,1.566666667,1.586333333,1.602666667,1.617333333,1.633,1.648333333,1.663666667
SGRP_mTORinhibitsSCREEN_SET2_GDC_AR_062617.xls,yML562-vehicle,84.21799908,3.305329318,88.33160992,4.291400526,yML 562,CLIB215,2.5% DMSO,CLIB215*2.5% DMSO,0,0.038666667,0.044,0.052,0.067,0.074333333,0.091333333,0.107333333,0.131333333,0.161333333,0.202666667,0.257,0.324333333,0.412333333,0.517666667,0.627333333,0.744,0.888,1.016333333,1.06,1.083,1.094666667,1.106666667,1.138333333,1.157,1.188,1.223666667,1.244,1.270666667,1.31,1.333666667,1.363,1.390333333,1.399333333,1.422333333,1.441,1.460666667,1.483,1.512,1.516333333,1.524
SGRP_mTORinhibitsSCREEN_SET2_GDC_MGK_081917(fixed with adding wr,yML562-vehicle,91.4293864,3.399882999,100.0360647,0.393518935,yML 562,CLIB215,2.5% DMSO,CLIB215*2.5% DMSO,0,0.027,0.032666667,0.039,0.046333333,0.058333333,0.073333333,0.092333333,0.114,0.140333333,0.174,0.215666667,0.265666667,0.328666667,0.396666667,0.483666667,0.569333333,0.68,0.785333333,0.9,1.000333333,1.037666667,1.050333333,1.063333333,1.077666667,1.092333333,1.114,1.138333333,1.168333333,1.201,1.237666667,1.268,1.301333333,1.330666667,1.360333333,1.387333333,1.405,1.435333333,1.455666667,1.469333333,1.49
