experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,yML557-vehicle,66.78398774,4.046269082,88.4877398,11.59698109,yML 557,T7,2.5% DMSO,T7*2.5% DMSO,0,0.051666667,0.057666667,0.069666667,0.048666667,0.058333333,0.027666667,0.211,0.274666667,0.35,0.476,0.628666667,0.787333333,0.967,1.118333333,1.237333333,1.28,1.309,1.341333333,1.379,1.417666667,1.449666667,1.480333333,1.506333333,1.526666667,1.555666667,1.576333333,1.595666667,1.614666667,1.633333333,1.651333333,1.667333333,1.679666667,1.694666667,1.708333333,1.718,1.727333333,1.736666667,1.746,1.752,1.765666667
SET2_caffeine_KGPU_080517.xls,yML557-vehicle,59.17571608,7.30965648,62.18520586,6.006483615,yML 557,T7,6.67% H2O,T7*6.67% H2O,0,0.037,0.033666667,0.03,0.031666667,0.081666667,0.114666667,0.157666667,0.218333333,0.296666667,0.407,0.549666667,0.703333333,0.863333333,1.013666667,1.128333333,1.224,1.287666667,1.323666667,1.357,1.392,1.43,1.465,1.491,1.519666667,1.545666667,1.568,1.588,1.610666667,1.624333333,1.642666667,1.657666667,1.673,1.688333333,1.700333333,1.713,1.726,1.735,1.745666667,1.757,1.766333333
SET2AZDredo+highTORINMBL_07302017.xls,yML557-vehicle,45.2805409,30.53548329,56.9437927,15.16985923,yML 557,T7,2.5% DMSO,T7*2.5% DMSO,0,0.060333333,0.065666667,0.069,0.054,0.071,0.119333333,0.144666667,0.276,0.377333333,0.488666667,0.652333333,0.807666667,0.972333333,1.113333333,1.222333333,1.260333333,1.29,1.323,1.361333333,1.396666667,1.430333333,1.467333333,1.5,1.525,1.547,1.572,1.590666667,1.61,1.625666667,1.646,1.660666667,1.674,1.692,1.701333333,1.711666667,1.724666667,1.737333333,1.742,1.751666667,1.760666667
SGRP_mTOR_inhibitsSCREEN_SET2_HIGH_TORIN_AR_10092017_F.xls,yML557-vehicle,88.74740176,1.908217248,95.94469258,2.099908184,yML 557,T7,2.5% DMSO,T7*2.5% DMSO,0,0.022666667,0.024333333,0.027666667,0.029333333,0.033666667,0.038666667,0.043666667,0.054,0.064666667,0.077333333,0.096666667,0.117666667,0.147333333,0.185666667,0.234333333,0.289,0.357333333,0.438333333,0.531333333,0.628,0.727666667,0.822333333,0.928666667,1.029333333,1.118333333,1.171333333,1.201,1.225666667,1.252,1.283666667,1.312,1.345,1.374666667,1.401,1.429,1.454,1.478333333,1.503,1.525666667,1.544333333
SGRP_mTOR_inhibitsSCREEN_SET2_highTORIN_JEMBL_081717.xls,yML557-vehicle,59.05650955,0.632596814,61.27745551,1.465626429,yML 557,T7,2.5% DMSO,T7*2.5% DMSO,0,0.037666667,0.04,0.054,0.069666667,0.09,0.127333333,0.188333333,0.261666667,0.368666667,0.495666667,0.648666667,0.802,0.955,1.101333333,1.235,1.290333333,1.321666667,1.352,1.386,1.42,1.453666667,1.491333333,1.521333333,1.547,1.571333333,1.593333333,1.613333333,1.632,1.649333333,1.663666667,1.678,1.693666667,1.707,1.721,1.731666667,1.742333333,1.752333333,1.761333333,1.771,1.780333333
SGRP_mTORinhibits_SET2_Caffeine_JE_092817.xls,yML557-vehicle,73.65441437,2.248383543,63.0086228,0.587336436,yML 557,T7,6.67% H2O,T7*6.67% H2O,0,0.070333333,0.068333333,0.047,0.037,0.011666667,0.006333333,0.277666667,0.384333333,0.502333333,0.655333333,0.831,0.997333333,1.166666667,1.281333333,1.320666667,1.35,1.381666667,1.414,1.448333333,1.482,1.515666667,1.542333333,1.566666667,1.589333333,1.607,1.627666667,1.645666667,1.661,1.676333333,1.688666667,1.702666667,1.715333333,1.724333333,1.739666667,1.748666667,1.759,1.769,1.782333333,1.787666667,1.795333333
SGRP_mTORinhibits_SET2_lowRAPA_KGPUMBL_080417.xls.xls,yML557-vehicle,74.71265305,7.986370328,41.83280662,27.62729487,yML 557,T7,1% DMSO,T7*1% DMSO,0,0.064666667,0.065666667,0.052333333,0.034666667,0.043666667,0.075333333,0.196666667,0.421333333,0.555,0.715333333,0.88,1.038666667,1.163333333,1.253333333,1.290333333,1.321,1.354666667,1.390666667,1.426333333,1.462333333,1.491666667,1.520666667,1.547666667,1.574,1.596,1.616333333,1.631333333,1.65,1.662333333,1.681,1.692666667,1.706,1.717333333,1.731333333,1.740666667,1.747666667,1.759666667,1.769666667,1.773666667,1.786333333
SGRP_mTORinhibitsSCREEN_SET2_Caffeine_JE_092717.xls,yML557-vehicle,62.76564639,6.019561159,66.03476299,3.31315057,yML 557,T7,6.67% H2O,T7*6.67% H2O,0,0.047,0.056,0.049,0.040333333,0.115333333,0.156333333,0.211333333,0.285666667,0.396666667,0.524,0.674666667,0.834,0.999666667,1.152333333,1.273666667,1.313,1.341,1.370333333,1.406666667,1.436333333,1.472,1.501333333,1.53,1.549666667,1.572666667,1.596333333,1.619,1.635666667,1.652,1.668666667,1.683666667,1.697666667,1.710333333,1.720666667,1.733,1.745333333,1.758333333,1.767666667,1.776333333,1.785666667
SGRP_mTORinhibitsSCREEN_SET2_GDC_AR_062617.xls,yML557-vehicle,56.5333662,26.36066939,56.35689318,26.12401907,yML 557,T7,2.5% DMSO,T7*2.5% DMSO,0,0.058666667,0.063333333,0.067666667,0.060666667,0.066333333,0.074333333,0.203,0.232333333,0.306666667,0.444,0.56,0.735333333,0.897666667,1.061,1.181333333,1.225333333,1.257333333,1.298,1.32,1.358,1.391666667,1.417333333,1.464,1.486,1.510333333,1.536666667,1.550333333,1.568333333,1.594666667,1.608,1.625333333,1.64,1.646,1.661666667,1.672,1.683333333,1.698333333,1.710666667,1.715,1.718333333
SGRP_mTORinhibitsSCREEN_SET2_GDC_MGK_081917(fixed with adding wr,yML557-vehicle,28.79139539,1.12918312,,,yML 557,T7,2.5% DMSO,T7*2.5% DMSO,0,0.035666667,0.040333333,0.038333333,0.037666667,0.036333333,0.042666667,0.066666667,0.079666667,0.190333333,0.279,0.574,0.71,0.861,1.002666667,1.140666667,1.239333333,1.280333333,1.31,1.342333333,1.379,1.413,1.451666667,1.488333333,1.514,1.539333333,1.566333333,1.582666667,1.604666667,1.621666667,1.638666667,1.652666667,1.668666667,1.682,1.692666667,1.707,1.720333333,1.731333333,1.739,1.753,1.759333333
