experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET1GDC_ARMBL_080217.xls,NCYC 3264-vehicle,50.95275216,3.62437491,58.23556826,1.097715048,NCYC 3264,DBVPG 6765,2.5% DMSO,DBVPG 6765*2.5% DMSO,0,0.04,0.044,0.048666667,0.056333333,0.072666667,0.098666667,0.133333333,0.178666667,0.266666667,0.372333333,0.501,0.66,0.830333333,0.989,1.129666667,1.23,1.268666667,1.299333333,1.335666667,1.371,1.401333333,1.434666667,1.466,1.493,1.521333333,1.541666667,1.562666667,1.582,1.599666667,1.62,1.628666667,1.644,1.656333333,1.665,1.677333333,1.688333333,1.702666667,1.710333333,1.721,1.728
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3264-vehicle,62.49687804,2.750715985,66.10496073,1.499265619,NCYC 3264,DBVPG 6765,2.5% DMSO,DBVPG 6765*2.5% DMSO,0,0.063666667,0.077,0.102333333,0.132333333,0.176,0.245333333,0.334666667,0.437333333,0.568666667,0.706,0.851333333,0.992333333,1.106666667,1.14,1.162,1.181333333,1.208333333,1.240333333,1.27,1.298333333,1.326666667,1.354666667,1.386666667,1.415333333,1.440666667,1.464,1.484666667,1.500333333,1.523333333,1.542,1.544333333,1.571666667,1.585666667,1.600333333,1.612333333,1.622,1.633333333,1.643666667,1.656333333,1.667
SGRP_mTOR_inhibitsSCREEN_SET1_highgdc-0941_AR_053117.xls,NCYC 3264-vehicle,68.32120587,1.457887736,75.94324309,7.505911369,NCYC 3264,DBVPG 6765,2.5% DMSO,DBVPG 6765*2.5% DMSO,0,0.079333333,0.092666667,0.109333333,0.133,0.188,0.234333333,0.308666667,0.406333333,0.529,0.662666667,0.804333333,0.934333333,1.041333333,1.122333333,1.153333333,1.181333333,1.208333333,1.237333333,1.27,1.301666667,1.334333333,1.366666667,1.398333333,1.426,1.454666667,1.478,1.501,1.52,1.538666667,1.557,1.571333333,1.588666667,1.601333333,1.614333333,1.626,1.637666667,1.649666667,1.657666667,1.667,1.675
SGRP_mTOR_inhibitsSCREEN_SET1_highTORIN_KGPUMBL_052817.xls,NCYC 3264-vehicle,63.3271002,0.331584438,64.42723283,0.502879265,NCYC 3264,DBVPG 6765,2.5% DMSO,DBVPG 6765*2.5% DMSO,0,0.043333333,0.054333333,0.069666667,0.093333333,0.123666667,0.168,0.230666667,0.320333333,0.439666667,0.566333333,0.703333333,0.851333333,0.997333333,1.104333333,1.140666667,1.166666667,1.191,1.220333333,1.253,1.286,1.319333333,1.348333333,1.379333333,1.411333333,1.440666667,1.466,1.489666667,1.510333333,1.531666667,1.55,1.569,1.584333333,1.597666667,1.611333333,1.624,1.636333333,1.647333333,1.655,1.667666667,1.674333333
SGRP_mTOR_inhibitsSCREEN_SET1_lowRAPA_redo2_KG_092317.xls,NCYC 3264-vehicle,64.60332075,3.387442467,68.39611099,4.861869488,NCYC 3264,DBVPG 6765,1% DMSO,DBVPG 6765*1% DMSO,0,0.068,0.074333333,0.091333333,0.122666667,0.162333333,0.214666667,0.295333333,0.395,0.532333333,0.686666667,0.849333333,1.002333333,1.114333333,1.181333333,1.205333333,1.227666667,1.253333333,1.280333333,1.306666667,1.338666667,1.368,1.402333333,1.431666667,1.461,1.486,1.508666667,1.528333333,1.546666667,1.566,1.584333333,1.600666667,1.616333333,1.628,1.641666667,1.652333333,1.663,1.672,1.68,1.689,1.697
SGRP_mTORinhibits_SET1_CAFF_REDO_NBMBL_08032017.xls,NCYC 3264-vehicle,,,,,NCYC 3264,DBVPG 6765,6.67% H2O,DBVPG 6765*6.67% H2O,0,0.000333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000333333,0.000666667,0.001,0.001,0.001,0.001333333,0.001333333,0.000666667,0.001333333,0.001333333,0.001,0.000666667,0.001333333,0.001333333,0.001333333,0.001333333,0.001333333,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667
SGRP_mTORinhibitsSCREEN_SET1_AZD8055_KGPUARMBL_061817.xls,NCYC 3264-vehicle,65.6122147,8.077427074,81.08315634,15.18186318,NCYC 3264,DBVPG 6765,2.5% DMSO,DBVPG 6765*2.5% DMSO,0,0.114666667,0.138666667,0.172,0.236,0.311666667,0.413333333,0.534666667,0.67,0.817333333,0.960666667,1.088333333,1.155333333,1.179,1.204333333,1.230666667,1.258333333,1.285333333,1.313666667,1.343,1.369666667,1.398333333,1.425333333,1.452,1.477,1.494333333,1.514666667,1.534,1.549,1.564,1.576666667,1.592333333,1.604666667,1.617333333,1.627333333,1.639333333,1.647,1.656666667,1.664666667,1.673333333,1.679666667
SGRP_mTORinhibitsSCREEN_SET1_CAFF_MGK_11012017_F.xls,NCYC 3264-vehicle,59.29671338,0.760463966,61.96134735,1.217144395,NCYC 3264,DBVPG 6765,6.67% H2O,DBVPG 6765*6.67% H2O,0,0.036666667,0.045666667,0.057333333,0.076,0.105666667,0.145333333,0.204,0.286666667,0.398,0.529666667,0.685,0.839333333,0.987,1.101333333,1.150666667,1.172333333,1.191666667,1.223333333,1.249,1.273666667,1.303,1.331,1.364,1.391,1.417666667,1.440666667,1.462,1.483,1.503,1.521666667,1.539666667,1.556666667,1.574333333,1.59,1.602333333,1.616666667,1.627666667,1.637666667,1.648666667,1.659
SGRP_mTORinhibitsSCREEN_SET1_lowRAPA_round4_KG_092417.xls,NCYC 3264-vehicle,59.24343885,3.656415017,63.63672934,0.585134219,NCYC 3264,DBVPG 6765,1% DMSO,DBVPG 6765*1% DMSO,0,0.093333333,0.124,0.163,0.231,0.316333333,0.43,0.558666667,0.709666667,0.858,1.001666667,1.110333333,1.158333333,1.18,1.200333333,1.225666667,1.259333333,1.289333333,1.320333333,1.352,1.383666667,1.417,1.444,1.471666667,1.493666667,1.514,1.535,1.552,1.574,1.588666667,1.603333333,1.616666667,1.629,1.646,1.656333333,1.668333333,1.677666667,1.688666667,1.696666667,1.705,1.714
SGRP_mTORinhibsSCREEN_SET1_lowRAPA_JEMBL_08152017.xls,NCYC 3264-vehicle,62.46279103,1.488550815,64.07161464,1.474746472,NCYC 3264,DBVPG 6765,1% DMSO,DBVPG 6765*1% DMSO,0,0.05,0.059666667,0.082666667,0.106,0.143333333,0.197666667,0.273333333,0.376666667,0.495666667,0.640333333,0.799,0.947333333,1.071,1.152333333,1.171333333,1.194,1.22,1.252333333,1.282333333,1.311666667,1.342,1.372666667,1.401666667,1.430333333,1.457666667,1.480333333,1.502666667,1.525666667,1.543333333,1.560333333,1.576666667,1.594333333,1.608,1.622666667,1.633666667,1.644666667,1.656333333,1.668333333,1.677333333,1.686666667
