experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET3_Low Rapa_REDO_MGK_081117.xls,YML679-vehicle,85.26444789,3.838832813,94.37171141,2.417310877,yML 679,CBS5829,1% DMSO,CBS5829*1% DMSO,0,0.007,0.006666667,0.007,0.008333333,0.039333333,0.097333333,0.128,0.162333333,0.205666667,0.256,0.318666667,0.398,0.482666667,0.595,0.701,0.807,0.931,1.03,1.055666667,1.06,1.070666667,1.084333333,1.108666667,1.132,1.160666667,1.191333333,1.227333333,1.251666667,1.286666667,1.316,1.345333333,1.369333333,1.394666667,1.419333333,1.442,1.465666667,1.487333333,1.504666667,1.525333333,1.547333333
SGRP_mTOR_inhibitsSCREEN_SET3_round3_lowTORIN_KG_091517_F.xls,YML679-vehicle,82.28159639,1.620485947,102.0733342,3.364631214,yML 679,CBS5829,2.5% DMSO,CBS5829*2.5% DMSO,0,0.022,0.024333333,0.031,0.046666667,0.063666667,0.102666667,0.120666667,0.150333333,0.188666667,0.234333333,0.29,0.350666667,0.425666667,0.516,0.602333333,0.703,0.803666667,0.912666667,1.017,1.088,1.130666667,1.135333333,1.149333333,1.163333333,1.175666667,1.195333333,1.206,1.228333333,1.246333333,1.267,1.289,1.308333333,1.328,1.348333333,1.369,1.390666667,1.408333333,1.424,1.442,1.458
SGRP_mTORinhibits_SET3_CAFFEINE_MGK_100817_F.xls,YML679-vehicle,62.98356265,10.59854761,88.12398387,4.267181726,yML 679,CBS5829,6.67% H2O,CBS5829*6.67% H2O,0,0.016333333,0.023333333,0.034,0.074,0.104,0.131,0.175666667,0.229333333,0.278,0.364666667,0.442333333,0.536333333,0.669666667,0.785333333,0.931,1.034666667,1.075333333,1.079,1.098,1.126,1.140333333,1.159,1.183,1.222,1.254333333,1.281666667,1.319333333,1.349333333,1.383,1.399,1.426666667,1.452333333,1.472666667,1.490333333,1.513,1.530333333,1.549333333,1.566,1.586666667,1.599333333
SGRP_mTORinhibits_SET3_GDC_Redo_JEMBL_08102017.xls,YML679-vehicle,70.37817022,2.743397029,87.65332086,2.950286175,yML 679,CBS5829,2.5% DMSO,CBS5829*2.5% DMSO,0,0.007,0.007,0.012,0.021,0.093333333,0.119,0.147,0.197666667,0.249,0.311666667,0.397,0.487,0.594333333,0.721333333,0.832666667,0.932666667,1.027666667,1.048666667,1.061333333,1.079333333,1.099666667,1.12,1.149,1.182,1.213,1.243,1.275,1.307333333,1.336,1.362666667,1.390333333,1.414666667,1.437333333,1.459,1.481,1.502333333,1.518666667,1.537333333,1.556333333,1.573333333
SGRP_mTORinhibits_SET3_highTORIN_MGK_101617_F.xls,YML679-vehicle,88.66804987,9.677178191,107.0624584,1.490117499,yML 679,CBS5829,2.5% DMSO,CBS5829*2.5% DMSO,0,0.018,0.014333333,0.011666667,0.017,0.038666667,0.026,0.078333333,0.101,0.118666667,0.151666667,0.189333333,0.230333333,0.280666667,0.342333333,0.413666667,0.489666667,0.574333333,0.668,0.764666667,0.867666667,0.945,0.991,1.002333333,1.019333333,1.038,1.057,1.083333333,1.11,1.140333333,1.172,1.195333333,1.224666667,1.253333333,1.278666667,1.304333333,1.326,1.349333333,1.371666667,1.394333333,1.413
SGRP_mTORinhibitsSCREEN_SET3_CAFFEINE_MGK_10082017_D.xls,YML679-vehicle,82.5548027,4.915323086,92.49888939,5.517928216,yML 679,CBS5829,6.67% H2O,CBS5829*6.67% H2O,0,0.023333333,0.046,0.082666667,0.104666667,0.137333333,0.170666667,0.215,0.268,0.341333333,0.426333333,0.525666667,0.648666667,0.769333333,0.909333333,1.006666667,1.068,1.078666667,1.093666667,1.105333333,1.115,1.146,1.176666667,1.217666667,1.238333333,1.277,1.306666667,1.346,1.374,1.399333333,1.431,1.448333333,1.471666667,1.498333333,1.515666667,1.537,1.560333333,1.581333333,1.595,1.609,1.630333333
SGRP_mTORinhibitsSCREEN_SET3_Caffeine_NBMBL_07112017.xls,YML679-vehicle,82.38728241,5.578583665,95.75801308,3.518808131,yML 679,CBS5829,6.67% H2O,CBS5829*6.67% H2O,0,0.007333333,0.009333333,0.007,0.012333333,0.015,0.076666667,0.102666667,0.132666667,0.171666667,0.211333333,0.263333333,0.329333333,0.407666667,0.491,0.586333333,0.695,0.791,0.886,0.971333333,0.999333333,1.016,1.034666667,1.051,1.071,1.096,1.122,1.149,1.178,1.208,1.236666667,1.266333333,1.290666667,1.316666667,1.338,1.359666667,1.379,1.399,1.418666667,1.441666667,1.460666667
SGRP_mTORinhibitsSCREEN_SET3_LOWTORIN_MGK_09112017F.xls,YML679-vehicle,77.59823723,5.672826445,89.42629973,2.780885059,yML 679,CBS5829,2.5% DMSO,CBS5829*2.5% DMSO,0,0.022,0.020333333,0.014,0.024,0.014,0.013333333,0.121,0.154,0.198,0.256666667,0.318666667,0.396666667,0.486666667,0.587,0.702666667,0.808666667,0.905666667,0.975333333,1.011666667,1.033333333,1.049666667,1.067666667,1.089333333,1.114666667,1.144333333,1.17,1.200333333,1.229333333,1.257666667,1.286666667,1.309666667,1.335666667,1.357,1.379666667,1.398666667,1.422666667,1.442333333,1.464,1.482,1.500333333
SGRP_mTORinhibitsSCREEN_SET3_LOWTORIN_PUMT_062817.xls,YML679-vehicle,95.02628008,6.007232386,108.4597047,2.479272333,yML 679,CBS5829,2.5% DMSO,CBS5829*2.5% DMSO,0,0.004666667,0.005666667,0.006333333,0.008333333,0.018,0.051,0.061333333,0.09,0.121333333,0.152,0.187666667,0.224,0.278333333,0.34,0.403333333,0.476,0.549,0.639,0.718333333,0.803,0.876333333,0.926666667,0.943,0.959,0.975333333,0.996333333,1.021666667,1.047333333,1.080666667,1.103333333,1.130333333,1.162333333,1.19,1.218666667,1.237,1.261,1.284333333,1.310666667,1.338,1.346666667
SGRP_mTORinhibitsSCREEN_SET3_round2_GDC_KG_09142017_D.xls,YML679-vehicle,90.89447206,7.088223133,106.7034555,2.783243361,yML 679,CBS5829,2.5% DMSO,CBS5829*2.5% DMSO,0,0.030666667,0.032,0.036666667,0.054666667,0.071333333,0.086666667,0.104666667,0.127666667,0.161333333,0.196666667,0.241,0.291,0.351333333,0.429666667,0.514,0.596666667,0.694,0.794333333,0.884333333,0.975666667,1.061,1.080666667,1.078666667,1.089333333,1.099,1.111,1.127,1.145,1.159,1.185,1.200333333,1.225,1.247333333,1.269666667,1.291,1.312666667,1.333,1.359333333,1.373,1.390666667
