experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET3_Low Rapa_REDO_MGK_081117.xls,YML675-vehicle,67.94958484,4.38925001,72.00942281,7.586164114,yML 675,Z1.1,1% DMSO,Z1.1*1% DMSO,0,0.046333333,0.049,0.045666667,0.05,0.059333333,0.077333333,0.097,0.151333333,0.213,0.275666667,0.373333333,0.500333333,0.620666667,0.746,0.864333333,0.982,1.092666667,1.195333333,1.265333333,1.279666667,1.306333333,1.33,1.354333333,1.388666667,1.415666667,1.443666667,1.472333333,1.490666667,1.517,1.533333333,1.552666667,1.563333333,1.584,1.6,1.613333333,1.626,1.636,1.651333333,1.660666667,1.668333333
SGRP_mTOR_inhibitsSCREEN_SET3_round3_lowTORIN_KG_091517_F.xls,YML675-vehicle,73.76334819,2.401107378,98.16508745,4.82268887,yML 675,Z1.1,2.5% DMSO,Z1.1*2.5% DMSO,0,0.036333333,0.035666667,0.033333333,0.032666667,0.039333333,0.064666667,0.077333333,0.100666667,0.174,0.217666667,0.263666667,0.332666667,0.414,0.522333333,0.637666667,0.756333333,0.868,0.982333333,1.081,1.159666667,1.222666667,1.26,1.273,1.288333333,1.309,1.328333333,1.351,1.374,1.396666667,1.420666667,1.441666667,1.459666667,1.475333333,1.493,1.508,1.521666667,1.535,1.548666667,1.561666667,1.571666667
SGRP_mTORinhibits_SET3_CAFFEINE_MGK_100817_F.xls,YML675-vehicle,49.49026012,50.23077599,77.47168462,,yML 675,Z1.1,6.67% H2O,Z1.1*6.67% H2O,0,0.057,0.052,0.049333333,0.047333333,0.041,0.049666667,0.032,0.021666667,0.189666667,0.202666667,0.171333333,0.585666667,0.702,0.833333333,0.957666667,1.073333333,1.182666667,1.265333333,1.281,1.306,1.332333333,1.363666667,1.399333333,1.428333333,1.449666667,1.472666667,1.498,1.513666667,1.533333333,1.55,1.566666667,1.579333333,1.61,1.603333333,1.615666667,1.624666667,1.633333333,1.639666667,1.650333333,1.655666667
SGRP_mTORinhibits_SET3_GDC_Redo_JEMBL_08102017.xls,YML675-vehicle,87.17243322,0.613913147,16.35481693,,yML 675,Z1.1,2.5% DMSO,Z1.1*2.5% DMSO,0,0.022666667,0.023,0.020333333,0.018666667,0.019666667,0.020333333,0.021666667,0.028,0.038333333,0.054333333,0.212,0.439333333,0.561,0.690666667,0.821333333,0.949333333,1.063,1.168333333,1.233,1.249333333,1.274333333,1.302333333,1.332666667,1.368666667,1.405,1.431333333,1.461,1.484666667,1.508333333,1.528333333,1.546666667,1.565333333,1.583666667,1.601333333,1.614333333,1.629333333,1.64,1.652666667,1.665333333,1.677333333
SGRP_mTORinhibits_SET3_highTORIN_MGK_101617_F.xls,YML675-vehicle,39.75622475,9.64578326,55.4441633,0.270192804,yML 675,Z1.1,2.5% DMSO,Z1.1*2.5% DMSO,0,0.043,0.046,0.041333333,0.034666667,0.034666667,0.028,0.075,0.067333333,0.068666667,0.122,0.205666667,0.264666667,0.446666667,0.598,0.714333333,0.842666667,0.96,1.069,1.17,1.228,1.244,1.267666667,1.295333333,1.326,1.361333333,1.390666667,1.419333333,1.444666667,1.467333333,1.491,1.508,1.526333333,1.543666667,1.557,1.575333333,1.587333333,1.604333333,1.618666667,1.629333333,1.641666667
SGRP_mTORinhibitsSCREEN_SET3_CAFFEINE_MGK_10082017_D.xls,YML675-vehicle,78.8332578,2.237758447,92.21453349,7.008067657,yML 675,Z1.1,6.67% H2O,Z1.1*6.67% H2O,0,0.072666667,0.061333333,0.056,0.049,0.097666667,0.157333333,0.191,0.241,0.298666667,0.385,0.494,0.601666667,0.723,0.855666667,0.976666667,1.092333333,1.2,1.255,1.272333333,1.293333333,1.323333333,1.356666667,1.391666667,1.418,1.444333333,1.469333333,1.490333333,1.513,1.533333333,1.551,1.566666667,1.583,1.599666667,1.607666667,1.623,1.634333333,1.645666667,1.652,1.661666667,1.669
SGRP_mTORinhibitsSCREEN_SET3_Caffeine_NBMBL_07112017.xls,YML675-vehicle,30.51340795,8.583591806,88.194094,,yML 675,Z1.1,6.67% H2O,Z1.1*6.67% H2O,0,0.038,0.038666667,0.038666667,0.036333333,0.034666667,0.038,0.041666667,0.059333333,0.148,0.177333333,0.241666667,0.486333333,0.635333333,0.762,0.885666667,1.004666667,1.112,1.213666667,1.241,1.266666667,1.297333333,1.320666667,1.353333333,1.387333333,1.416,1.442,1.468666667,1.489333333,1.513666667,1.532666667,1.554,1.567333333,1.586666667,1.598666667,1.615,1.628333333,1.638,1.65,1.664,1.678333333
SGRP_mTORinhibitsSCREEN_SET3_LOWTORIN_MGK_09112017F.xls,YML675-vehicle,32.9053246,16.27711276,39.96911385,28.4620692,yML 675,Z1.1,2.5% DMSO,Z1.1*2.5% DMSO,0,0.049,0.052,0.054666667,0.054333333,0.060333333,0.065333333,0.064666667,0.083333333,0.104666667,0.118333333,0.281666667,0.343333333,0.502,0.635,0.760666667,0.888,1.005,1.113666667,1.206333333,1.23,1.254,1.279,1.31,1.344333333,1.376666667,1.407333333,1.433333333,1.456,1.479,1.499666667,1.518666667,1.537666667,1.552333333,1.567,1.583,1.596,1.612666667,1.623666667,1.638,1.649666667
SGRP_mTORinhibitsSCREEN_SET3_LOWTORIN_PUMT_062817.xls,YML675-vehicle,39.34606914,2.410293362,43.09309334,8.579899202,yML 675,Z1.1,2.5% DMSO,Z1.1*2.5% DMSO,0,0.017666667,0.018,0.018,0.022,0.025666667,0.032666667,0.041666667,0.074333333,0.133666667,0.191333333,0.324333333,0.425333333,0.540666667,0.661333333,0.765666667,0.876,0.977333333,1.078333333,1.178,1.228333333,1.245666667,1.272333333,1.293333333,1.324333333,1.351666667,1.378,1.411,1.43,1.453666667,1.472,1.490333333,1.506,1.520333333,1.539333333,1.551666667,1.563,1.578,1.591333333,1.602333333,1.612333333
SGRP_mTORinhibitsSCREEN_SET3_round2_GDC_KG_09142017_D.xls,YML675-vehicle,66.23738703,4.891056984,88.74990193,10.15638825,yML 675,Z1.1,2.5% DMSO,Z1.1*2.5% DMSO,0,0.051666667,0.052666667,0.052666667,0.052333333,0.073666667,0.077333333,0.098666667,0.118,0.147333333,0.189666667,0.231666667,0.313666667,0.414666667,0.524333333,0.643,0.758333333,0.865,0.978333333,1.076666667,1.172,1.260666667,1.320666667,1.326333333,1.343,1.361333333,1.378,1.398333333,1.419666667,1.441,1.465333333,1.486333333,1.504666667,1.524666667,1.543,1.556333333,1.574,1.589,1.604333333,1.612333333,1.622333333
