experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,yML742-2.5 ng/mL Rapa,64.01317505,2.594965244,83.98813645,3.220113952,BY4743,BY4743,2.5 ng/mL RAPA,BY4743*2.5 ng/mL RAPA,0,0.036666667,0.039666667,0.042666667,0.049666667,0.056666667,0.089,0.118,0.158,0.218666667,0.269333333,0.349666667,0.438333333,0.541666667,0.644333333,0.753333333,0.857666667,0.942,1.001,1.011666667,1.024666667,1.032333333,1.046333333,1.054666667,1.065,1.079333333,1.098333333,1.118,1.140666667,1.162333333,1.189,1.209333333,1.231333333,1.251333333,1.275,1.295333333,1.315,1.332666667,1.347,1.363666667,1.382
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,NCYC3284-A-2.5 ng/mL Rapa,30.26861049,10.47423854,66.37551883,16.36027368,NCYC 3284,YPS128,2.5 ng/mL RAPA,YPS128*2.5 ng/mL RAPA,0,0.105666667,0.113666667,0.109333333,0.136333333,0.278,0.342333333,0.453666667,0.585,0.731666667,0.856,0.989333333,1.112666667,1.225666667,1.268333333,1.296,1.319333333,1.346333333,1.376666667,1.405,1.436333333,1.458,1.483,1.499,1.511333333,1.532333333,1.546333333,1.556333333,1.569666667,1.581666667,1.575666667,1.603333333,1.614666667,1.619666667,1.635333333,1.647,1.647666667,1.649,1.653666667,1.657,1.660333333
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,NCYC3284-B-2.5 ng/mL Rapa,39.49524279,6.943741207,59.52550902,12.33320184,NCYC 3284,YPS128,2.5 ng/mL RAPA,YPS128*2.5 ng/mL RAPA,0,0.128666667,0.143666667,0.144333333,0.248,0.329666667,0.421333333,0.547,0.677333333,0.829,0.953333333,1.083,1.200333333,1.272333333,1.303,1.324666667,1.354333333,1.374,1.408666667,1.434666667,1.466333333,1.486,1.505666667,1.521,1.536,1.550666667,1.568,1.576666667,1.59,1.601333333,1.612333333,1.620333333,1.623333333,1.57,1.641,1.640333333,1.646333333,1.649333333,1.653,1.660333333,1.652
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,NCYC3456-2.5 ng/mL Rapa,62.89535167,4.222174086,75.33112114,5.15644237,NCYC 3456,378604 X,2.5 ng/mL RAPA,378604 X*2.5 ng/mL RAPA,0,0.074333333,0.085333333,0.099,0.123,0.146333333,0.204,0.269333333,0.346666667,0.441666667,0.520333333,0.616,0.714666667,0.812333333,0.908,1.007,1.096333333,1.150666667,1.18,1.187333333,1.203,1.211333333,1.226,1.239,1.254666667,1.273,1.291666667,1.309333333,1.337666667,1.359,1.384333333,1.406,1.428,1.449,1.481333333,1.497666667,1.515,1.532333333,1.546333333,1.567,1.577
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,NCYC3457-2.5 ng/mL Rapa,67.70652683,2.078830656,73.20125121,1.898788983,NCYC 3457,273614 N,2.5 ng/mL RAPA,273614 N*2.5 ng/mL RAPA,0,0.048333333,0.057,0.067333333,0.087666667,0.101666667,0.151666667,0.199333333,0.269666667,0.365,0.455666667,0.558333333,0.686,0.808333333,0.931666667,1.049333333,1.133666667,1.172333333,1.200333333,1.230333333,1.264666667,1.290333333,1.322333333,1.349666667,1.376333333,1.402666667,1.427333333,1.447,1.465333333,1.482,1.500666667,1.516333333,1.531333333,1.545,1.563333333,1.575666667,1.580666667,1.602333333,1.608666667,1.619,1.626666667
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,yML569-A-2.5 ng/mL Rapa,,,,,yML 569,FM527,2.5 ng/mL RAPA,FM527*2.5 ng/mL RAPA,0,0.005333333,0.003666667,0.0,-0.001333333,-0.014666667,-0.004666667,-0.004333333,-0.002666667,0.007333333,-0.002,0.000666667,-0.001666667,-0.002666667,-0.011,-0.005666667,-0.007666667,-0.007666667,-0.003,-0.005666667,-0.016,-0.004666667,-0.012666667,-0.009,-0.009,-0.009,-0.010666667,-0.005,-0.006,-0.007666667,-0.007,-0.007,-0.006,-0.003666667,-0.003,-0.001,-0.004333333,-0.005666667,-0.003333333,-0.003,-0.003
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,yML569-B-2.5 ng/mL Rapa,,,,,yML 569,FM527,2.5 ng/mL RAPA,FM527*2.5 ng/mL RAPA,0,0.010666667,0.009,0.008,0.006666667,-0.006666667,0.007333333,0.008333333,0.009333333,0.021333333,0.010666667,0.013,0.014,0.012,0.005,0.015666667,0.009666667,0.019333333,0.010333333,0.010333333,-0.000333333,0.018,0.002,0.008,0.009333333,0.010333333,0.007666667,0.009666667,0.007333333,0.008,0.006,0.005,0.008,0.009666667,0.010333333,0.015666667,0.008333333,0.011333333,0.007333333,0.012333333,0.016
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,yML669-2.5 ng/mL Rapa,195.447364,48.09713321,1021.893099,486.0158072,yML 669,T21.4,2.5 ng/mL RAPA,T21.4*2.5 ng/mL RAPA,0,0.025333333,0.027666667,0.027333333,0.029333333,0.02,0.035,0.039666667,0.047333333,0.062333333,0.059333333,0.068333333,0.073,0.08,0.080666667,0.094,0.098333333,0.105333333,0.12,0.125333333,0.125666667,0.142,0.144333333,0.155333333,0.162333333,0.171,0.177,0.19,0.196333333,0.205,0.211,0.218,0.227666667,0.235333333,0.247333333,0.251,0.255,0.261666667,0.268666667,0.278,0.284333333
RB_RUN1_F_SGRPmTORscreen_KGA_11082018.xls,yML677-2.5 ng/mL Rapa,66.77250143,7.168052336,81.77217214,9.482555589,yML 677,Q95.3,2.5 ng/mL RAPA,Q95.3*2.5 ng/mL RAPA,0,0.045,0.046666667,0.043333333,0.049333333,0.046666667,0.116666667,0.162333333,0.221,0.296666667,0.355333333,0.454333333,0.548666667,0.661666667,0.765333333,0.876,0.982666667,1.078333333,1.148,1.192333333,1.229666667,1.256666667,1.280666667,1.305333333,1.328333333,1.343666667,1.379,1.400333333,1.418666667,1.435333333,1.475333333,1.465666667,1.480333333,1.495,1.507,1.525333333,1.533666667,1.541333333,1.552333333,1.559333333,1.568
SET3_Low Rapa_REDO_MGK_081117.xls,WT-2.5 ng/ml RAPA,78.08836924,0.383663153,80.37690265,2.150477397,BY4743,BY4743,2.5 ng/mL RAPA,BY4743*2.5 ng/mL RAPA,0,0.036666667,0.040666667,0.043333333,0.051,0.065,0.083,0.106,0.139,0.182,0.234333333,0.303666667,0.393333333,0.494333333,0.615,0.733,0.853,0.968333333,1.058333333,1.107666667,1.108666667,1.114,1.123333333,1.130666667,1.141666667,1.152,1.164,1.179,1.191666667,1.209666667,1.223333333,1.245333333,1.263333333,1.284666667,1.305333333,1.324666667,1.341666667,1.360333333,1.379333333,1.397333333,1.415333333
