experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET2_caffeine_KGPU_080517.xls,WT-1000 ug/ml Caffeine,90.52431925,4.569442709,95.97516423,4.84921639,BY4743,BY4743,1 mg/mL Caffeine,BY4743*1 mg/mL Caffeine,0,0.041,0.040333333,0.042,0.044333333,0.049666667,0.055,0.062,0.07,0.080333333,0.095333333,0.113333333,0.135,0.163,0.199,0.245333333,0.308333333,0.384,0.477333333,0.586666667,0.703,0.820666667,0.928333333,1.022,1.099666667,1.159666667,1.201,1.223666667,1.235666667,1.245,1.254666667,1.261333333,1.27,1.278666667,1.285333333,1.293666667,1.303,1.310666667,1.317333333,1.330333333,1.343333333
SET2_caffeine_KGPU_080517.xls,NCYC 3458-1000 ug/ml Caffeine,82.63513548,5.152625308,104.5126872,1.688357815,NCYC 3458,YJM978,1 mg/mL Caffeine,YJM978*1 mg/mL Caffeine,0,0.045,0.039333333,0.042333333,0.049333333,0.082666667,0.103666667,0.130666667,0.159666667,0.193666667,0.245333333,0.292,0.363666667,0.441333333,0.53,0.631,0.741666667,0.856666667,0.966333333,1.057333333,1.121,1.156333333,1.177,1.191333333,1.219333333,1.246,1.276,1.304333333,1.334333333,1.366333333,1.395,1.418,1.438333333,1.459666667,1.481,1.499333333,1.521333333,1.540333333,1.556333333,1.573,1.587666667
SET2_caffeine_KGPU_080517.xls,NCYC 3460-1000 ug/ml Caffeine,83.96689032,4.175122826,93.57510431,6.384053946,NCYC 3460,Y9,1 mg/mL Caffeine,Y9*1 mg/mL Caffeine,0,0.005,0.005333333,0.006333333,0.005666667,0.005333333,0.005666667,0.042333333,0.051,0.057333333,0.095333333,0.109333333,0.137,0.170333333,0.216333333,0.248333333,0.319,0.394333333,0.478666667,0.581666667,0.687333333,0.809666667,0.918666667,1.004666667,1.093,1.185333333,1.285666667,1.340333333,1.339333333,1.324,1.304666667,1.246666667,1.167666667,1.123333333,1.024,0.899666667,0.73,0.627666667,0.575666667,0.579,0.604
SET2_caffeine_KGPU_080517.xls,NCYC 3461-1000 ug/ml Caffeine,43.60932796,2.702653779,66.21186588,14.46569792,NCYC 3461,UWOPS03-461.4 ,1 mg/mL Caffeine,UWOPS03-461.4 *1 mg/mL Caffeine,0,0.041666667,0.036666667,0.020666667,0.008,0.056,0.088333333,0.069666667,0.102333333,0.111,0.170666667,0.165333333,0.234333333,0.344,0.493666667,0.677,0.873333333,1.015666667,1.131,1.214333333,1.234,1.269333333,1.307,1.330333333,1.372,1.393333333,1.427666667,1.451333333,1.483,1.515666667,1.545,1.558666667,1.597333333,1.611333333,1.631333333,1.651333333,1.665666667,1.692333333,1.701666667,1.722666667,1.730333333
SET2_caffeine_KGPU_080517.xls,NCYC 3462-1000 ug/ml Caffeine,56.25051674,3.313656169,76.08367465,11.32551893,NCYC 3462,UWOPS05-217.3 ,1 mg/mL Caffeine,UWOPS05-217.3 *1 mg/mL Caffeine,0,0.057,0.049666667,0.023333333,0.012666667,0.075333333,0.098666667,0.087,0.087333333,0.133666667,0.174333333,0.228666667,0.304,0.428666667,0.609666667,0.803666667,0.996666667,1.135333333,1.226333333,1.272,1.277666667,1.301333333,1.336666667,1.366,1.403666667,1.432333333,1.470666667,1.489,1.521333333,1.546,1.578,1.594333333,1.619,1.636666667,1.658333333,1.677,1.691333333,1.709666667,1.721666667,1.741333333,1.746
SET2_caffeine_KGPU_080517.xls,NCYC 3466-1000 ug/ml Caffeine,99.11441589,2.040116839,109.0501046,2.499671047,NCYC 3466,S288c ,1 mg/mL Caffeine,S288c *1 mg/mL Caffeine,0,0.045,0.044333333,0.050666667,0.056333333,0.066333333,0.076,0.089666667,0.105666667,0.125,0.154333333,0.185333333,0.224333333,0.270666667,0.326,0.388,0.460333333,0.539333333,0.627,0.719333333,0.811333333,0.894666667,0.968666667,1.039333333,1.106666667,1.151666667,1.173,1.187333333,1.205,1.222333333,1.242666667,1.263333333,1.286,1.311666667,1.335666667,1.362333333,1.389666667,1.414666667,1.440333333,1.467,1.491333333
SET2_caffeine_KGPU_080517.xls,NCYC 3467-1000 ug/ml Caffeine,,,,,NCYC 3467,W303,1 mg/mL Caffeine,W303*1 mg/mL Caffeine,0,0.014333333,0.011666667,0.011666667,0.012,0.011333333,0.012,0.013,0.012333333,0.013666667,0.014333333,0.015666667,0.016,0.018,0.019,0.018333333,0.019333333,0.019,0.021666667,0.022,0.023333333,0.022333333,0.024,0.020666667,0.024,0.023333333,0.023,0.025333333,0.027666667,0.026666667,0.026,0.027666667,0.029333333,0.028666667,0.028666667,0.028666667,0.029666667,0.029666667,0.026333333,0.029666667,0.030333333
SET2_caffeine_KGPU_080517.xls,NCYC 3468-1000 ug/ml Caffeine,42.90333679,11.52713952,62.00084861,13.71473818,NCYC 3468,UWOPS05-227.2 ,1 mg/mL Caffeine,UWOPS05-227.2 *1 mg/mL Caffeine,0,0.063,0.052666667,0.030666667,0.024333333,0.087333333,0.083333333,0.122666667,0.128666667,0.129,0.203,0.280333333,0.388,0.507,0.704,0.870666667,1.041,1.156333333,1.256,1.286,1.282666667,1.317333333,1.362666667,1.385333333,1.412666667,1.444666667,1.484,1.501333333,1.530666667,1.554333333,1.587666667,1.601666667,1.629666667,1.641333333,1.664666667,1.68,1.691,1.712333333,1.728666667,1.742,1.747
SET2_caffeine_KGPU_080517.xls,NCYC 3469-1000 ug/ml Caffeine,93.17166176,5.39983969,99.77885753,1.467256044,NCYC 3469,DBVPG 6040 ,1 mg/mL Caffeine,DBVPG 6040 *1 mg/mL Caffeine,0,0.056333333,0.051,0.055,0.063,0.071333333,0.083,0.100666667,0.121333333,0.147666667,0.183333333,0.226,0.281333333,0.346,0.419666667,0.51,0.607,0.716333333,0.829,0.943333333,1.041666667,1.125333333,1.184,1.204666667,1.224666667,1.249666667,1.276,1.305,1.337666667,1.368,1.399,1.429333333,1.454333333,1.483666667,1.505333333,1.524666667,1.549333333,1.567,1.586,1.603333333,1.621333333
SET2_caffeine_KGPU_080517.xls,NCYC 3470-1000 ug/ml Caffeine,86.46584306,0.748923153,89.28082429,1.931073899,NCYC 3470,YIIc17_E5 ,1 mg/mL Caffeine,YIIc17_E5 *1 mg/mL Caffeine,0,0.038666667,0.037,0.039666667,0.046666667,0.055666667,0.067666667,0.084333333,0.105333333,0.132333333,0.167,0.212333333,0.267666667,0.336,0.418333333,0.511666667,0.617333333,0.729666667,0.849666667,0.967333333,1.059333333,1.116,1.121,1.119666667,1.122666667,1.124666667,1.127,1.130666667,1.135666667,1.140333333,1.148,1.153333333,1.162,1.171333333,1.181333333,1.192,1.205,1.218,1.233333333,1.249,1.265
SET2_caffeine_KGPU_080517.xls,NCYC 3471-1000 ug/ml Caffeine,96.49030883,1.624626987,103.0692875,1.345273528,NCYC 3471,YJM981 ,1 mg/mL Caffeine,YJM981 *1 mg/mL Caffeine,0,0.038,0.037,0.041333333,0.055,0.075333333,0.09,0.115666667,0.137,0.163666667,0.201,0.246666667,0.298333333,0.367,0.447666667,0.536,0.636666667,0.760333333,0.892333333,1.002666667,1.086333333,1.141,1.160333333,1.183,1.208333333,1.231,1.256,1.284,1.313333333,1.345666667,1.373,1.399,1.424666667,1.446333333,1.466333333,1.485,1.505333333,1.524666667,1.541,1.555333333,1.568666667
