experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
original data.xls SET 4 HIGH RAPA,WT-20 ng/ml RAPA,260.0471278,11.56915258,470.2585781,21.28350348,BY4743,BY4743,20 ng/mL RAPA,BY4743*20 ng/mL RAPA,0,0.038333333,0.042,0.048666667,0.054,0.059,0.064,0.068666667,0.074,0.081,0.086666667,0.093,0.100666667,0.108666667,0.116,0.123666667,0.131,0.14,0.15,0.158,0.168,0.178,0.188,0.198666667,0.211333333,0.221333333,0.231666667,0.244666667,0.256333333,0.269333333,0.281333333,0.293666667,0.308333333,0.320333333,0.333,0.346,0.362,0.376333333,0.389,0.405666667,0.421
original data.xls SET 4 HIGH RAPA,YML 683-20 ng/ml RAPA,88.40851988,5.089247942,214.5817703,59.40102741,yML 683,Y6.5,20 ng/mL RAPA,Y6.5*20 ng/mL RAPA,0,0.043333333,0.035666667,0.061666667,0.057666667,0.079,0.11,0.118,0.148666667,0.181666667,0.203,0.247666667,0.271333333,0.323,0.378,0.414,0.457,0.536333333,0.594666667,0.667333333,0.747333333,0.823666667,0.894,0.977666667,1.032666667,1.093666667,1.156666667,1.204,1.262,1.306666667,1.358,1.398333333,1.441666667,1.475666667,1.508666667,1.530666667,1.547666667,1.564666667,1.575,1.588333333,1.602
original data.xls SET 4 HIGH RAPA,YML 684-20 ng/ml RAPA,79.32521822,22.90892573,244.8064985,58.22319901,yML 684,Q62.5,20 ng/mL RAPA,Q62.5*20 ng/mL RAPA,0,0.046,0.041,0.046666667,0.044666667,0.052333333,0.067666667,0.087333333,0.103666667,0.119,0.150333333,0.174666667,0.186666667,0.233666667,0.252,0.353,0.378666667,0.441333333,0.493,0.55,0.615,0.674,0.737666667,0.792333333,0.845666667,0.902,0.964333333,1.095,1.162,1.219333333,1.279333333,1.333333333,1.385,1.422,1.450333333,1.471666667,1.492333333,1.512,1.526666667,1.545,1.56
original data.xls SET 4 HIGH RAPA,YML 685-20 ng/ml RAPA,74.63385822,47.11330854,169.1567559,6.199130748,yML 685,Q89.8,20 ng/mL RAPA,Q89.8*20 ng/mL RAPA,0,0.049,0.042666667,0.052,0.052666667,0.053,0.066,0.070666667,0.095,0.107333333,0.128,0.145,0.165666667,0.196666667,0.230666667,0.263333333,0.338333333,0.396333333,0.546666667,0.631,0.738333333,0.807,0.880666667,0.967666667,1.041,1.105666667,1.182,1.231333333,1.305,1.351666667,1.418333333,1.45,1.490666667,1.508333333,1.535,1.551,1.577,1.588,1.598333333,1.616,1.622666667
original data.xls SET 4 HIGH RAPA,YML 686-20 ng/ml RAPA,75.60942107,15.66855005,401.1442063,297.2713354,yML 686,KPN3828,20 ng/mL RAPA,KPN3828*20 ng/mL RAPA,0,0.003666667,0.003,0.028333333,0.029666667,0.037333333,0.044666667,0.044666667,0.056333333,0.065333333,0.083,0.092,0.105666667,0.121333333,0.143666667,0.156,0.177,0.189,0.214333333,0.25,0.254333333,0.277,0.341333333,0.398333333,0.404,0.441666667,0.515333333,0.547333333,0.618333333,0.630333333,0.643666667,0.701333333,0.747,0.783333333,0.787666667,0.851333333,0.872,0.914333333,0.904,0.916666667,1.049333333
original data.xls SET 4 HIGH RAPA,YML 687-20 ng/ml RAPA,98.83990051,9.380038024,149.8385925,4.173239513,yML 687,Y9.6,20 ng/mL RAPA,Y9.6*20 ng/mL RAPA,0,0.03,0.023666667,0.037666667,0.030333333,0.042,0.059333333,0.061333333,0.084333333,0.093,0.109,0.126333333,0.143,0.170666667,0.188333333,0.216333333,0.262666667,0.309333333,0.355666667,0.397333333,0.458333333,0.504666667,0.563333333,0.625333333,0.679,0.742,0.807333333,0.868666667,0.938666667,0.997333333,1.059,1.109,1.158,1.209333333,1.255,1.295333333,1.336333333,1.364666667,1.395333333,1.421666667,1.438333333
original data.xls SET 4 HIGH RAPA,YML688-20 ng/ml RAPA,64.18676548,9.306596987,270.682898,156.9173417,yML 688,Q74.4,20 ng/mL RAPA,Q74.4*20 ng/mL RAPA,0,0.039333333,0.032,0.06,0.053333333,0.074,0.086333333,0.087,0.131666667,0.150666667,0.191666667,0.228666667,0.248666667,0.305666667,0.376666667,0.404333333,0.449666667,0.532666667,0.591,0.673,0.753333333,0.819666667,0.913333333,1.001666667,1.057,1.138,1.205333333,1.234666667,1.322666667,1.354666667,1.422333333,1.465,1.505333333,1.528666667,1.558333333,1.573666667,1.590333333,1.605,1.626333333,1.638666667,1.641333333
original data.xls SET 4 HIGH RAPA,YML689-20 ng/ml RAPA,122.9991721,7.530638863,222.6181057,21.33367918,yML 689,Q69.8,20 ng/mL RAPA,Q69.8*20 ng/mL RAPA,0,0.047666667,0.035,0.051666667,0.016,0.051666667,0.084,0.096333333,0.151333333,0.169,0.196666667,0.224666667,0.243333333,0.284666667,0.319666667,0.349,0.388,0.440666667,0.504,0.546666667,0.618333333,0.663,0.735,0.801666667,0.850666667,0.915333333,0.98,1.024,1.096,1.13,1.178,1.226,1.267,1.309,1.353333333,1.388,1.425666667,1.454333333,1.483666667,1.515333333,1.540333333
original data.xls SET 4 HIGH RAPA,YML690-20 ng/ml RAPA,94.84442644,12.99763717,192.9159487,23.19740436,yML 690,W7,20 ng/mL RAPA,W7*20 ng/mL RAPA,0,0.043333333,0.034,0.044666667,0.024333333,0.045333333,0.071666667,0.052,0.125666667,0.143,0.176,0.196333333,0.228333333,0.252,0.287333333,0.315666667,0.356666667,0.418,0.457333333,0.507666667,0.573666667,0.619666667,0.691333333,0.743,0.802333333,0.863333333,0.927,0.971,1.042,1.078,1.126333333,1.176666667,1.221,1.262333333,1.305666667,1.342666667,1.383666667,1.419,1.457,1.491666667,1.517333333
original data.xls SET 4 HIGH RAPA,YML691-20 ng/ml RAPA,97.47026632,5.326313222,169.2226124,29.34592356,yML 691,Q31.4,20 ng/mL RAPA,Q31.4*20 ng/mL RAPA,0,0.049333333,0.042666667,0.071,0.062666667,0.091666667,0.124333333,0.121333333,0.163333333,0.185666667,0.217,0.255666667,0.284666667,0.337666667,0.373666667,0.416333333,0.487333333,0.545,0.612,0.684666667,0.763,0.847333333,0.936666667,1.018333333,1.074,1.144666667,1.213666667,1.255,1.330666667,1.365,1.426333333,1.468666667,1.512666667,1.542666667,1.577333333,1.590666667,1.608333333,1.619333333,1.634,1.651333333,1.659
