experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,WT-25 uM Torin 1,108.2408018,6.526496343,116.6490027,9.090493163,BY4743,BY4743,25 uM Torin 1,BY4743*25 uM Torin 1,0,0.037333333,0.039333333,0.04,0.04,0.042,0.043,0.044666667,0.046333333,0.047,0.048333333,0.05,0.051666667,0.053333333,0.055333333,0.057666667,0.060333333,0.063333333,0.066,0.070666667,0.074666667,0.078666667,0.084666667,0.092,0.1,0.11,0.122,0.136666667,0.156333333,0.183333333,0.215666667,0.256666667,0.309333333,0.374333333,0.449,0.537333333,0.636333333,0.737666667,0.844,0.942,1.026666667
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3458-25 uM Torin 1,86.54617441,4.487202326,102.6452353,15.42660778,NCYC 3458,YJM978,25 uM Torin 1,YJM978*25 uM Torin 1,0,0.047333333,0.049333333,0.050333333,0.049333333,0.050666667,0.052333333,0.052333333,0.054666667,0.057666667,0.058666667,0.060666667,0.062333333,0.064,0.067,0.068333333,0.071666667,0.074666667,0.078333333,0.084333333,0.091,0.099,0.107666667,0.117666667,0.130333333,0.152666667,0.176666667,0.207666667,0.255,0.317,0.400666667,0.506666667,0.632,0.773,0.925,1.051,1.139333333,1.164,1.184333333,1.207666667,1.234
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3460-25 uM Torin 1,73.58136701,4.241700323,78.57533896,2.089998636,NCYC 3460,Y9,25 uM Torin 1,Y9*25 uM Torin 1,0,0.006,0.008,0.008666667,0.016,0.021333333,0.019333333,0.025666667,0.025333333,0.023666667,0.027333333,0.025666667,0.023666667,0.025333333,0.026333333,0.028333333,0.031,0.028666667,0.027666667,0.033666667,0.035333333,0.039,0.044,0.041666667,0.046333333,0.058666667,0.061,0.069333333,0.082,0.098666667,0.125333333,0.155333333,0.194333333,0.249333333,0.314666667,0.394333333,0.484,0.584,0.693,0.809666667,0.925333333
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3461-25 uM Torin 1,60.13312854,9.474132469,202.1255089,181.4831781,NCYC 3461,UWOPS03-461.4 ,25 uM Torin 1,UWOPS03-461.4 *25 uM Torin 1,0,0.055666667,0.058666667,0.058333333,0.058666667,0.058,0.058,0.057666667,0.056333333,0.056,0.054666667,0.053,0.051666667,0.051,0.05,0.051,0.055,0.048666667,0.053666667,0.056666667,0.066666667,0.076,0.073666667,0.085,0.08,0.106666667,0.138333333,0.152333333,0.192333333,0.248333333,0.292666667,0.392333333,0.509,0.635,0.781,0.942333333,1.057666667,1.15,1.196666667,1.222666667,1.249333333
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3462-25 uM Torin 1,67.20258689,5.31555412,98.94187951,10.31993287,NCYC 3462,UWOPS05-217.3 ,25 uM Torin 1,UWOPS05-217.3 *25 uM Torin 1,0,0.058333333,0.061333333,0.060666667,0.060666667,0.06,0.059333333,0.059333333,0.058666667,0.058,0.057,0.057666667,0.053,0.052333333,0.051333333,0.057666667,0.057,0.054,0.064,0.068666667,0.075,0.089666667,0.09,0.1,0.104333333,0.136333333,0.167333333,0.200333333,0.255333333,0.322666667,0.393666667,0.520333333,0.661,0.813,0.961,1.098,1.172,1.215333333,1.231666667,1.258,1.285666667
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3466-25 uM Torin 1,123.4019049,5.093288477,132.5847416,10.8446105,NCYC 3466,S288c ,25 uM Torin 1,S288c *25 uM Torin 1,0,0.056,0.059666667,0.061,0.062,0.063333333,0.063666667,0.065666667,0.067666667,0.069666667,0.072666667,0.075,0.077333333,0.080666667,0.085,0.091333333,0.099333333,0.109666667,0.122333333,0.137666667,0.157666667,0.179,0.206666667,0.239666667,0.280666667,0.332,0.391,0.458333333,0.536333333,0.622333333,0.714666667,0.811666667,0.909,1.009,1.090666667,1.139666667,1.148666667,1.157333333,1.166,1.177,1.191666667
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3467-25 uM Torin 1,,,,,NCYC 3467,W303,25 uM Torin 1,W303*25 uM Torin 1,0,0.024333333,0.025,0.026,0.026666667,0.026666667,0.026666667,0.027333333,0.027333333,0.026666667,0.027,0.026666667,0.026,0.025666667,0.025333333,0.025666667,0.025,0.025666667,0.025,0.025333333,0.025666667,0.026333333,0.025666667,0.026333333,0.026666667,0.029,0.029,0.03,0.030666667,0.032666667,0.033,0.034,0.035333333,0.037,0.038666667,0.039333333,0.038,0.039,0.041333333,0.042666667,0.043666667
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3468-25 uM Torin 1,71.82065309,7.622512308,98.12093478,5.632897591,NCYC 3468,UWOPS05-227.2 ,25 uM Torin 1,UWOPS05-227.2 *25 uM Torin 1,0,0.056333333,0.060333333,0.060333333,0.060333333,0.06,0.059333333,0.059,0.058333333,0.057666667,0.057,0.056,0.053666667,0.052,0.052333333,0.055333333,0.057,0.053333333,0.057666667,0.066333333,0.071,0.080666667,0.087,0.087666667,0.105,0.124666667,0.144333333,0.173,0.215666667,0.274666667,0.333666667,0.438,0.542666667,0.647666667,0.759333333,0.869,0.949,1.040333333,1.097,1.162666667,1.224
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3469-25 uM Torin 1,119.1431589,32.5443346,159.545079,44.55189641,NCYC 3469,DBVPG 6040 ,25 uM Torin 1,DBVPG 6040 *25 uM Torin 1,0,0.049333333,0.051666667,0.051666667,0.052,0.052333333,0.053,0.054666667,0.057333333,0.059666667,0.063,0.065,0.068,0.070666667,0.074666667,0.079333333,0.084,0.089666667,0.095,0.102666667,0.110333333,0.118333333,0.130666667,0.142,0.154,0.174,0.191333333,0.216333333,0.245666667,0.279666667,0.323333333,0.375666667,0.437666667,0.522333333,0.618,0.733,0.836,0.950333333,1.060333333,1.162333333,1.236333333
SCREEN_SET2_HIGHTORIN#3_MGK_09302017_F.xls,NCYC 3470-25 uM Torin 1,118.1829467,7.775543016,147.1017951,16.76924561,NCYC 3470,YIIc17_E5 ,25 uM Torin 1,YIIc17_E5 *25 uM Torin 1,0,0.043,0.046,0.046333333,0.046,0.047333333,0.046666667,0.048,0.050333333,0.052,0.055333333,0.057333333,0.060333333,0.063666667,0.068,0.073333333,0.078666667,0.084333333,0.091,0.099666667,0.108333333,0.119,0.130666667,0.146666667,0.162666667,0.184,0.208,0.239,0.274666667,0.319333333,0.371,0.441,0.519,0.607333333,0.712666667,0.818333333,0.92,0.999333333,1.079666667,1.152,1.187666667
