experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET2AZDredo+highTORINMBL_07302017.xls,WT-100 uM AZD8055,80.65308566,1.359997347,86.00866076,1.530364992,BY4743,BY4743,100 uM AZD8055,BY4743*100 uM AZD8055,0,0.044666667,0.048333333,0.054,0.060333333,0.074666667,0.095333333,0.116666667,0.151333333,0.194,0.246333333,0.316,0.397,0.495333333,0.603333333,0.72,0.831333333,0.937333333,1.022666667,1.072333333,1.086,1.087333333,1.096333333,1.104,1.113666667,1.122333333,1.136,1.142666667,1.154,1.163666667,1.179333333,1.186666667,1.194666667,1.21,1.217666667,1.228333333,1.240666667,1.254,1.259666667,1.270666667,1.281333333
SET2AZDredo+highTORINMBL_07302017.xls,WT-vehicle,77.37977975,1.14148097,85.54292936,1.364423686,BY4743,BY4743,2.5% DMSO,BY4743*2.5% DMSO,0,0.029666667,0.034666667,0.040333333,0.046,0.058333333,0.078666667,0.096333333,0.127666667,0.169,0.213,0.278666667,0.351666667,0.443,0.550666667,0.664333333,0.778,0.889333333,0.983666667,1.044666667,1.051,1.053,1.057,1.071333333,1.079333333,1.086,1.101333333,1.106333333,1.118,1.127,1.142,1.152666667,1.159333333,1.175,1.184333333,1.194333333,1.205666667,1.214333333,1.221666667,1.236333333,1.245666667
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3458-100 uM AZD8055,68.09869664,1.970434922,70.25761373,1.005012507,NCYC 3458,YJM978,100 uM AZD8055,YJM978*100 uM AZD8055,0,0.038666667,0.045333333,0.057666667,0.074,0.097333333,0.132666667,0.176,0.238,0.319,0.418,0.527666667,0.67,0.824333333,0.978333333,1.096,1.138666667,1.161,1.182,1.213,1.245,1.274666667,1.309,1.344666667,1.38,1.409333333,1.438333333,1.46,1.485666667,1.506333333,1.533,1.551333333,1.57,1.590333333,1.606333333,1.619333333,1.635666667,1.649333333,1.661333333,1.673333333,1.68
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3458-vehicle,64.99752476,1.096193299,70.19874443,2.175988447,NCYC 3458,YJM978,2.5% DMSO,YJM978*2.5% DMSO,0,0.031666667,0.04,0.051333333,0.066333333,0.092666667,0.127666667,0.168666667,0.230666667,0.314,0.398666667,0.508666667,0.652,0.812666667,0.968666667,1.078666667,1.111,1.135,1.156666667,1.19,1.222,1.251333333,1.287,1.327,1.361333333,1.390666667,1.421,1.444,1.469333333,1.492,1.519,1.539333333,1.556666667,1.579333333,1.593666667,1.608666667,1.625333333,1.638,1.647333333,1.662,1.672333333
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3460-100 uM AZD8055,77.97407324,4.9143595,59.33672937,6.306289141,NCYC 3460,Y9,100 uM AZD8055,Y9*100 uM AZD8055,0,0.017333333,0.016,0.015333333,0.014333333,0.019,0.03,0.056666667,0.142333333,0.257666667,0.338333333,0.441,0.560333333,0.698666667,0.820666667,0.947,1.060666667,1.161,1.230666667,1.254333333,1.239666667,1.178333333,1.122,0.997666667,0.825666667,0.663333333,0.592666667,0.584,0.611333333,0.626,0.692333333,0.734,0.783666667,0.835,0.885666667,0.932666667,0.988,1.042333333,1.085,1.119,1.149
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3460-vehicle,60.78691266,1.645340913,64.36245198,5.070502873,NCYC 3460,Y9,2.5% DMSO,Y9*2.5% DMSO,0,0.013666667,0.014666667,0.015,0.013666667,0.014333333,0.019333333,0.029,0.072333333,0.162,0.222333333,0.310333333,0.425666667,0.557666667,0.683333333,0.802666667,0.912333333,0.997333333,1.066666667,1.089,1.028,0.965,0.898,0.802,0.729,0.655666667,0.570666667,0.566333333,0.588,0.603,0.670333333,0.693666667,0.729,0.811,0.869,0.934,1.034333333,1.160333333,1.219666667,1.259333333,1.283666667
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3461-100 uM AZD8055,54.43960731,9.794017705,50.01209202,9.243418286,NCYC 3461,UWOPS03-461.4 ,100 uM AZD8055,UWOPS03-461.4 *100 uM AZD8055,0,0.06,0.06,0.069,0.059,0.077,0.105333333,0.127333333,0.199666667,0.294333333,0.397333333,0.52,0.664666667,0.824,0.977333333,1.111666667,1.208333333,1.217,1.257333333,1.280666667,1.308666667,1.35,1.384333333,1.430333333,1.461,1.493,1.530333333,1.552666667,1.574666667,1.602666667,1.620666667,1.647,1.663333333,1.677,1.700333333,1.714666667,1.727666667,1.739333333,1.756666667,1.773333333,1.782666667
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3461-vehicle,40.43527925,31.11904996,59.85516057,12.84683644,NCYC 3461,UWOPS03-461.4 ,2.5% DMSO,UWOPS03-461.4 *2.5% DMSO,0,0.058333333,0.051333333,0.053333333,0.040666667,0.098333333,0.091333333,0.103,0.186,0.289,0.391333333,0.525333333,0.699333333,0.875333333,1.063666667,1.171333333,1.200333333,1.228333333,1.260333333,1.298,1.335,1.373333333,1.408666667,1.452333333,1.486333333,1.515666667,1.551,1.572666667,1.597,1.619666667,1.639,1.662333333,1.681666667,1.695666667,1.716,1.729,1.743666667,1.757,1.765,1.779333333,1.793333333
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3462-1 uM Torin 1,60.27429228,2.554847427,101.8992999,15.93952295,NCYC 3462,UWOPS05-217.3 ,1 uM Torin 1,UWOPS05-217.3 *1 uM Torin 1,0,0.071666667,0.076333333,0.076666667,0.070333333,0.069666667,0.072666667,0.067333333,0.068666667,0.066666667,0.066666667,0.064,0.062666667,0.066333333,0.059666667,0.065,0.069666667,0.088,0.096333333,0.115,0.139333333,0.18,0.207666667,0.285333333,0.35,0.420333333,0.527666667,0.625333333,0.711,0.847333333,0.918333333,1.001,1.047666667,1.073666667,1.150333333,1.206333333,1.229,1.265333333,1.299333333,1.327333333,1.356666667
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3462-100 uM AZD8055,36.4444954,18.62571897,36.84004993,7.271514366,NCYC 3462,UWOPS05-217.3 ,100 uM AZD8055,UWOPS05-217.3 *100 uM AZD8055,0,0.06,0.058666667,0.047333333,0.051666667,0.092,0.099666667,0.093666667,0.174666667,0.311333333,0.408,0.535333333,0.674666667,0.828,0.978333333,1.107333333,1.194333333,1.209333333,1.243333333,1.265,1.289666667,1.331333333,1.363333333,1.409333333,1.436666667,1.467333333,1.507333333,1.528333333,1.547666667,1.580666667,1.599333333,1.625,1.642,1.651666667,1.675666667,1.690666667,1.699666667,1.715666667,1.731666667,1.743666667,1.761666667
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3462-vehicle,25.53567048,18.14327716,29.84785154,10.21925635,NCYC 3462,UWOPS05-217.3 ,2.5% DMSO,UWOPS05-217.3 *2.5% DMSO,0,0.063333333,0.052666667,0.030333333,0.039,0.056666667,0.07,0.044333333,0.185333333,0.328,0.375333333,0.496,0.687,0.884,1.053333333,1.110333333,1.145333333,1.173333333,1.220666667,1.253333333,1.295666667,1.338333333,1.369333333,1.415666667,1.450333333,1.483333333,1.514333333,1.54,1.563,1.585,1.598333333,1.626666667,1.643,1.654666667,1.676666667,1.691333333,1.702,1.715333333,1.732,1.741666667,1.753333333
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3466-100 uM AZD8055,81.52083762,2.134711096,91.09090297,1.859138954,NCYC 3466,S288c ,100 uM AZD8055,S288c *100 uM AZD8055,0,0.058666667,0.066666667,0.074,0.084333333,0.103333333,0.131,0.16,0.206666667,0.260666667,0.323666667,0.406,0.495,0.599666667,0.71,0.826333333,0.941,1.056,1.138,1.176,1.189666667,1.200666667,1.216333333,1.235,1.255333333,1.275666667,1.303666667,1.324333333,1.349,1.374333333,1.401666667,1.426,1.447666667,1.475,1.497,1.520333333,1.544,1.565,1.582333333,1.602666667,1.620666667
SET2AZDredo+highTORINMBL_07302017.xls,NCYC 3466-vehicle,82.37161471,0.978325706,87.42094075,0.581115809,NCYC 3466,S288c ,2.5% DMSO,S288c *2.5% DMSO,0,0.050333333,0.061333333,0.071333333,0.081333333,0.103,0.134666667,0.168333333,0.216666667,0.275666667,0.344333333,0.433333333,0.529333333,0.639333333,0.749,0.864,0.985,1.099333333,1.138,1.152,1.166333333,1.178666667,1.192333333,1.213333333,1.235666667,1.259666667,1.288333333,1.309333333,1.335,1.359333333,1.386,1.411,1.435333333,1.462666667,1.483333333,1.507,1.529333333,1.549,1.568333333,1.586,1.604
