experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,yML 742-1000 ug/mL Caffeine,107.3318322,6.252929797,124.0664117,8.38381429,BY4743,BY4743,1 mg/mL Caffeine,BY4743*1 mg/mL Caffeine,0,0.044666667,0.047666667,0.049333333,0.052333333,0.057,0.060333333,0.066333333,0.073333333,0.090333333,0.105333333,0.13,0.154,0.183666667,0.220666667,0.263333333,0.317666667,0.365333333,0.431,0.506333333,0.584666667,0.667,0.763666667,0.841333333,0.921333333,0.992333333,1.03,1.034666667,1.043,1.047333333,1.063666667,1.074333333,1.083,1.101,1.114333333,1.13,1.147,1.164,1.179333333,1.195666667,1.209
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,yML 742-1 uM Torin 1,80.94730107,0.516464387,87.23820815,0.446668591,BY4743,BY4743,1 uM Torin 1,BY4743*1 uM Torin 1,0,0.038333333,0.040666667,0.044,0.049333333,0.059,0.072333333,0.088,0.107666667,0.142333333,0.178666667,0.231,0.290333333,0.366,0.454,0.558333333,0.674,0.782,0.892333333,0.997333333,1.080333333,1.114,1.116,1.121333333,1.127333333,1.14,1.149333333,1.16,1.168666667,1.176333333,1.191666667,1.202,1.209666667,1.224666667,1.235,1.246666667,1.258,1.269,1.279666667,1.291,1.298333333
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,yML 742-2.5% DMSO,78.24745529,1.898809738,82.51507973,0.752951005,BY4743,BY4743,2.5% DMSO,BY4743*2.5% DMSO,0,0.026333333,0.031666667,0.040666667,0.051666667,0.065333333,0.086333333,0.113,0.143,0.186,0.239666667,0.308666667,0.389333333,0.482666667,0.583666667,0.69,0.789666667,0.886333333,0.949666667,0.995,1.031,1.064333333,1.086666667,1.089,1.096333333,1.110333333,1.117666667,1.129,1.136333333,1.143,1.161333333,1.169,1.177333333,1.19,1.2,1.213,1.223333333,1.234,1.246,1.257666667,1.264333333
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,yML 742-6.67% H20,74.57309463,2.396308353,83.99854092,3.382958129,BY4743,BY4743,6.67% H2O,BY4743*6.67% H2O,0,0.053,0.064666667,0.085666667,0.111333333,0.141333333,0.185666667,0.242,0.304,0.4,0.501333333,0.623,0.743,0.866,0.967333333,1.037,1.047,1.048666667,1.052,1.060666667,1.066,1.070333333,1.082666667,1.088666667,1.098333333,1.112333333,1.123333333,1.135,1.146,1.152666667,1.17,1.181666667,1.19,1.206666667,1.219333333,1.231666667,1.244666667,1.255666667,1.268333333,1.282,1.288
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3458-1 uM Torin 1,72.49296124,1.925786407,80.38471281,0.260942702,NCYC 3458,YJM978,1 uM Torin 1,YJM978*1 uM Torin 1,0,0.062333333,0.077,0.099333333,0.127,0.166666667,0.213666667,0.284666667,0.363666667,0.477666667,0.586333333,0.739666667,0.890666667,1.041,1.155333333,1.181,1.206,1.226333333,1.254666667,1.286,1.310666667,1.335,1.368,1.401,1.431333333,1.460666667,1.482666667,1.505,1.524666667,1.542,1.565333333,1.584,1.597,1.618666667,1.635333333,1.648,1.660333333,1.675,1.684666667,1.695333333,1.701
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3458-2.5% DMSO,70.70196877,1.580741263,76.54710077,2.194553657,NCYC 3458,YJM978,2.5% DMSO,YJM978*2.5% DMSO,0,0.053333333,0.065,0.088333333,0.114333333,0.151,0.202666667,0.267333333,0.345,0.446333333,0.565666667,0.723666667,0.88,1.032,1.131333333,1.157333333,1.177,1.205333333,1.233666667,1.267333333,1.293666667,1.321666667,1.361,1.394333333,1.425666667,1.450666667,1.479,1.501666667,1.523,1.543,1.571666667,1.587333333,1.601333333,1.619666667,1.633666667,1.65,1.664333333,1.674666667,1.686333333,1.7,1.703333333
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3460-1 uM Torin 1,43.97233063,8.963172684,51.65796514,4.032686093,NCYC 3460,Y9,1 uM Torin 1,Y9*1 uM Torin 1,0,0.017,0.019333333,0.019,0.019333333,0.025,0.034666667,0.116333333,0.13,0.211666667,0.301333333,0.432666667,0.548666667,0.671666667,0.800666667,0.925333333,1.049666667,1.159666667,1.248666667,1.26,1.182666667,1.045,1.072666667,0.901,0.781,0.756333333,0.649666667,0.68,0.734666667,0.701,0.764,0.798666667,0.811333333,0.890333333,0.960333333,1.015333333,1.094333333,1.144333333,1.189666667,1.205333333,1.191
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3460-2.5% DMSO,38.34298593,4.334225147,32.07061497,3.729575857,NCYC 3460,Y9,2.5% DMSO,Y9*2.5% DMSO,0,0.015333333,0.018333333,0.018333333,0.019666667,0.019,0.025333333,0.101,0.115666667,0.221666667,0.375666667,0.600666667,0.63,0.642333333,0.734666667,0.733333333,0.826666667,0.831333333,0.79,0.708666667,0.607666667,0.458333333,0.499333333,0.421666667,0.370666667,0.375666667,0.388333333,0.421333333,0.46,0.487666667,0.552666667,0.595,0.637333333,0.701333333,0.751,0.808666667,0.856333333,0.905,0.943,0.982666667,0.999
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3461-1 uM Torin 1,63.8101024,5.179252641,77.77970434,3.000349229,NCYC 3461,UWOPS03-461.4 ,1 uM Torin 1,UWOPS03-461.4 *1 uM Torin 1,0,0.061,0.064666667,0.097,0.114666667,0.139666667,0.162666667,0.214333333,0.273,0.362666667,0.473,0.607,0.754666667,0.913,1.078,1.190333333,1.237333333,1.264666667,1.282333333,1.321,1.348333333,1.382333333,1.427,1.455666667,1.491,1.527666667,1.555,1.585666667,1.608333333,1.625666667,1.65,1.669,1.689333333,1.703333333,1.721333333,1.737333333,1.752333333,1.762666667,1.783333333,1.788666667,1.800666667
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3461-2.5% DMSO,37.45145132,28.65966343,58.3966205,46.61520545,NCYC 3461,UWOPS03-461.4 ,2.5% DMSO,UWOPS03-461.4 *2.5% DMSO,0,0.046333333,0.038666667,0.075,0.065,0.093,0.117,0.153,0.123333333,0.182333333,0.220666667,0.457333333,0.558333333,0.733,1.003666667,1.155333333,1.184,1.209,1.239666667,1.283,1.309333333,1.352,1.396666667,1.435666667,1.470333333,1.502,1.537,1.567666667,1.589666667,1.610333333,1.641666667,1.657333333,1.679,1.689,1.709333333,1.727333333,1.745666667,1.752,1.772333333,1.783666667,1.791666667
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3462-1 uM Torin 1,68.46221861,3.124795568,111.0026718,18.31137922,NCYC 3462,UWOPS05-217.3 ,1 uM Torin 1,UWOPS05-217.3 *1 uM Torin 1,0,0.106666667,0.122666667,0.161,0.184,0.233666667,0.3,0.369,0.468666667,0.617,0.758333333,0.889666667,1.064666667,1.193,1.249,1.289666667,1.295666667,1.337666667,1.363333333,1.401666667,1.425,1.476333333,1.513666667,1.536333333,1.567333333,1.596666667,1.616666667,1.647666667,1.664333333,1.677666667,1.691,1.71,1.731,1.737666667,1.748666667,1.766333333,1.775,1.786333333,1.802,1.810666667,1.824666667
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3462-2.5% DMSO,38.15106139,28.15123935,73.80828602,4.36711814,NCYC 3462,UWOPS05-217.3 ,2.5% DMSO,UWOPS05-217.3 *2.5% DMSO,0,0.051333333,0.051,0.071333333,0.072666667,0.107,0.132666667,0.178333333,0.167333333,0.229666667,0.274666667,0.507333333,0.672666667,0.863333333,1.025333333,1.167666667,1.211666667,1.230333333,1.252666667,1.282,1.316333333,1.357333333,1.403333333,1.440666667,1.469666667,1.510333333,1.533,1.567,1.584,1.607333333,1.624666667,1.643,1.664333333,1.679,1.697666667,1.714666667,1.73,1.743333333,1.759333333,1.768666667,1.777333333
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3466-1 uM Torin 1,82.03198801,1.340260136,87.22503344,1.738536312,NCYC 3466,S288c ,1 uM Torin 1,S288c *1 uM Torin 1,0,0.047666667,0.054333333,0.065666667,0.077666667,0.098333333,0.124333333,0.157333333,0.195333333,0.251666667,0.316666667,0.401,0.491333333,0.593,0.702333333,0.811666667,0.925333333,1.036666667,1.141,1.179333333,1.193,1.200333333,1.216,1.229666667,1.248333333,1.271666667,1.296666667,1.320333333,1.344,1.364666667,1.392666667,1.416,1.436333333,1.462666667,1.486,1.507333333,1.529,1.548666667,1.565666667,1.583333333,1.598
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3466-2.5% DMSO,77.92117677,2.726400899,87.91536193,3.656614404,NCYC 3466,S288c ,2.5% DMSO,S288c *2.5% DMSO,0,0.042666667,0.051333333,0.059666667,0.074666667,0.095,0.119333333,0.157333333,0.196,0.252666667,0.316666667,0.405666667,0.495666667,0.602,0.714666667,0.825333333,0.940666667,1.054666667,1.141666667,1.181333333,1.192666667,1.204666667,1.221,1.238,1.258,1.282666667,1.307333333,1.334,1.357666667,1.379333333,1.408666667,1.431,1.452333333,1.477,1.499,1.517333333,1.541333333,1.560333333,1.578666667,1.594,1.609333333
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3467-1000 ug/mL Caffeine,290.4238591,72.37415986,,,NCYC 3467,W303,1 mg/mL Caffeine,W303*1 mg/mL Caffeine,0,0.022666667,0.021333333,0.021666667,0.021333333,0.022,0.023,0.023666667,0.025333333,0.026666667,0.03,0.032666667,0.035333333,0.037666667,0.039666667,0.042,0.045333333,0.045,0.045333333,0.048666667,0.053666667,0.052666667,0.058,0.057666667,0.059,0.067,0.067666667,0.075666667,0.072,0.070666667,0.083666667,0.080666667,0.083333333,0.090333333,0.091666667,0.096666667,0.100666667,0.104333333,0.109,0.109333333,0.113
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3467-1 uM Torin 1,105.3153353,1.878165079,121.9417079,1.184216274,NCYC 3467,W303,1 uM Torin 1,W303*1 uM Torin 1,0,0.027666667,0.029,0.032,0.034,0.037,0.041333333,0.047333333,0.052666667,0.063,0.072333333,0.089,0.105,0.124666667,0.150333333,0.179333333,0.218333333,0.257,0.306,0.361666667,0.424,0.487333333,0.568,0.638666667,0.69,0.727666667,0.764666667,0.809333333,0.849,0.884,0.928,0.962333333,0.992333333,1.031333333,1.061333333,1.085333333,1.097666667,1.103333333,1.104,1.109333333,1.109333333
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3467-2.5% DMSO,103.115157,1.478000723,110.1780443,0.493396086,NCYC 3467,W303,2.5% DMSO,W303*2.5% DMSO,0,0.018,0.02,0.021,0.023666667,0.026,0.029,0.034333333,0.039333333,0.047666667,0.056,0.069666667,0.084333333,0.102333333,0.127666667,0.157666667,0.192333333,0.233,0.281666667,0.341,0.404,0.476333333,0.559333333,0.630333333,0.693666667,0.746666667,0.795,0.850666667,0.896333333,0.942333333,0.990333333,1.028666667,1.053333333,1.083,1.103666667,1.118666667,1.128,1.135,1.142,1.150666667,1.157666667
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3467-6.67% H20,87.34192968,3.768554462,96.67008685,1.464501188,NCYC 3467,W303,6.67% H2O,W303*6.67% H2O,0,0.022333333,0.025666667,0.031333333,0.036666667,0.043333333,0.053666667,0.065666667,0.079666667,0.103,0.129666667,0.166,0.207333333,0.260666667,0.323,0.393666667,0.471,0.556333333,0.633,0.679,0.722,0.766,0.812333333,0.849333333,0.887666667,0.928666667,0.967333333,1.005333333,1.037,1.061,1.081333333,1.085,1.085666667,1.093,1.099333333,1.108,1.113666667,1.120666667,1.126666667,1.134,1.136333333
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3468-1 uM Torin 1,69.98490586,6.899133956,90.36979147,14.72186874,NCYC 3468,UWOPS05-227.2 ,1 uM Torin 1,UWOPS05-227.2 *1 uM Torin 1,0,0.091666667,0.085666667,0.138,0.169,0.211666667,0.264,0.339,0.436333333,0.540666667,0.661,0.804333333,0.944333333,1.083333333,1.188666667,1.239333333,1.268,1.286,1.311,1.343333333,1.380333333,1.407666667,1.448,1.478666667,1.508666667,1.544666667,1.569333333,1.594333333,1.613666667,1.628666667,1.65,1.666,1.682666667,1.699,1.715333333,1.733,1.743,1.752666667,1.766333333,1.776333333,1.784
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3468-2.5% DMSO,47.66287294,34.31354673,73.18105969,5.023072918,NCYC 3468,UWOPS05-227.2 ,2.5% DMSO,UWOPS05-227.2 *2.5% DMSO,0,0.070333333,0.062666667,0.111333333,0.090666667,0.168,0.212333333,0.277,0.243,0.317666667,0.408333333,0.727333333,0.911333333,1.082333333,1.181,1.221,1.252666667,1.271,1.298666667,1.341,1.376666667,1.409666667,1.450333333,1.478333333,1.510333333,1.546333333,1.567,1.598,1.614666667,1.633,1.656,1.672333333,1.690666667,1.704,1.719666667,1.736333333,1.748333333,1.761,1.776666667,1.784666667,1.793666667
SGRP_mTORinhibitsSCREEN_SET2_CAFFEINE AND lowTORIN_MGK_AR_120320,NCYC 3469-1 uM Torin 1,78.29389328,0.37993808,85.08391212,2.716266061,NCYC 3469,DBVPG 6040 ,1 uM Torin 1,DBVPG 6040 *1 uM Torin 1,0,0.079333333,0.094333333,0.115,0.138333333,0.175,0.225,0.292333333,0.365666667,0.476333333,0.583,0.716333333,0.852333333,0.989333333,1.121666667,1.215666667,1.245333333,1.264333333,1.288333333,1.318666667,1.35,1.371666667,1.405,1.428333333,1.456333333,1.485333333,1.509333333,1.531333333,1.552666667,1.563,1.588333333,1.602,1.617333333,1.637333333,1.651666667,1.666333333,1.675333333,1.69,1.701333333,1.711333333,1.717
