experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,WT-100 uM GDC0941,83.19825978,1.809401621,85.17882595,0.757089458,BY4743,BY4743,100 uM GDC0941,BY4743*100 uM GDC0941,0,0.061,0.070333333,0.085333333,0.104333333,0.130333333,0.165666667,0.212666667,0.270666667,0.344666667,0.438666667,0.546333333,0.662666667,0.781,0.898,1.000333333,1.078666667,1.105666667,1.111,1.120333333,1.129666667,1.140666667,1.152666667,1.166,1.180333333,1.196,1.212666667,1.228333333,1.246,1.262,1.279333333,1.295333333,1.310666667,1.326,1.342,1.357333333,1.372666667,1.386666667,1.401333333,1.414666667,1.429
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,WT-vehicle,79.9449928,2.104809893,81.86494707,1.803295734,BY4743,BY4743,2.5% DMSO,BY4743*2.5% DMSO,0,0.042333333,0.05,0.062,0.078333333,0.100666667,0.131666667,0.169333333,0.219666667,0.283,0.363,0.455,0.560666667,0.667,0.771,0.867,0.933666667,0.985,1.0,1.007,1.019666667,1.030666667,1.043,1.056,1.072333333,1.087666667,1.103,1.117,1.136,1.152666667,1.173,1.186666667,1.204666667,1.220333333,1.237,1.253,1.267,1.284666667,1.297,1.313666667,1.329
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3264-100 uM GDC0941,66.75003971,1.53350535,69.62450185,4.307310372,NCYC 3264,DBVPG 6765,100 uM GDC0941,DBVPG 6765*100 uM GDC0941,0,0.076666667,0.095,0.118333333,0.158333333,0.211,0.283333333,0.384333333,0.497,0.632666667,0.778333333,0.927,1.068,1.164666667,1.186,1.207333333,1.228,1.254,1.283666667,1.315666667,1.342333333,1.369333333,1.399,1.429,1.454,1.478,1.501,1.518,1.536,1.554,1.570333333,1.585666667,1.599666667,1.612333333,1.626333333,1.637333333,1.648333333,1.66,1.669666667,1.679333333,1.692
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3264-vehicle,62.49687804,2.750715985,66.10496073,1.499265619,NCYC 3264,DBVPG 6765,2.5% DMSO,DBVPG 6765*2.5% DMSO,0,0.063666667,0.077,0.102333333,0.132333333,0.176,0.245333333,0.334666667,0.437333333,0.568666667,0.706,0.851333333,0.992333333,1.106666667,1.14,1.162,1.181333333,1.208333333,1.240333333,1.27,1.298333333,1.326666667,1.354666667,1.386666667,1.415333333,1.440666667,1.464,1.484666667,1.500333333,1.523333333,1.542,1.544333333,1.571666667,1.585666667,1.600333333,1.612333333,1.622,1.633333333,1.643666667,1.656333333,1.667
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3265-100 uM GDC0941,95.1459237,,329.4248026,,NCYC 3265,SK1,100 uM GDC0941,SK1*100 uM GDC0941,0,0.03,0.031333333,0.032666667,0.034333333,0.035333333,0.037333333,0.041,0.046333333,0.054333333,0.062666667,0.077,0.091,0.108,0.122,0.133666667,0.140333333,0.148666667,0.157,0.163,0.172,0.182,0.192,0.202666667,0.212666667,0.217,0.229,0.236333333,0.242,0.251,0.249,0.255333333,0.261333333,0.268333333,0.274333333,0.278666667,0.284,0.289666667,0.295666667,0.301666667,0.305333333
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3265-vehicle,31.22712737,19.03401762,274.3626693,,NCYC 3265,SK1,2.5% DMSO,SK1*2.5% DMSO,0,0.008666667,0.007666667,0.009333333,0.007666667,0.008,0.009,0.009,0.009333333,0.010666667,0.012666667,0.014666667,0.017333333,0.021333333,0.026,0.030666667,0.035,0.037333333,0.04,0.046333333,0.047,0.05,0.053333333,0.072,0.066333333,0.059666667,0.062666667,0.063666667,0.076666667,0.073666667,0.269333333,0.145666667,0.124666667,0.09,0.107333333,0.087333333,0.074333333,0.089333333,0.070333333,0.071,0.127
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3266-100 uM GDC0941,66.50889236,4.095377568,73.46758554,5.574840805,NCYC 3266,Y55,100 uM GDC0941,Y55*100 uM GDC0941,0,0.066333333,0.075666667,0.088333333,0.110666667,0.146333333,0.197333333,0.262333333,0.349666667,0.465666667,0.596333333,0.747,0.904666667,1.058666667,1.184666667,1.211333333,1.229666667,1.246333333,1.262333333,1.283666667,1.31,1.338333333,1.366333333,1.396333333,1.423333333,1.452333333,1.479333333,1.503666667,1.526666667,1.549333333,1.572333333,1.592666667,1.609333333,1.628333333,1.644333333,1.658666667,1.675,1.688,1.701666667,1.712,1.724333333
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3266-vehicle,61.38124521,2.033800497,65.40973736,3.678785901,NCYC 3266,Y55,2.5% DMSO,Y55*2.5% DMSO,0,0.049,0.057333333,0.076,0.097666667,0.136,0.190666667,0.267666667,0.356333333,0.478666667,0.613,0.767666667,0.925666667,1.044333333,1.127,1.141333333,1.164333333,1.178666667,1.199,1.224,1.252666667,1.282666667,1.312333333,1.344,1.372,1.400666667,1.427,1.451333333,1.48,1.499333333,1.524666667,1.543,1.56,1.577,1.595,1.610333333,1.624333333,1.638,1.649666667,1.661666667,1.676666667
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3284-100 uM GDC0941,50.45471249,17.76343982,78.20049773,9.556188068,NCYC 3284,YPS128,100 uM GDC0941,YPS128*100 uM GDC0941,0,0.078666667,0.081666667,0.075,0.100333333,0.162,0.212333333,0.269,0.369333333,0.467333333,0.520666667,0.746,0.900666667,1.052666667,1.198,1.311,1.342,1.369333333,1.401333333,1.433333333,1.454333333,1.477333333,1.503,1.535,1.554333333,1.580666667,1.599333333,1.614666667,1.632,1.65,1.666333333,1.679666667,1.689,1.699666667,1.715,1.723,1.737333333,1.747333333,1.752666667,1.760333333,1.773333333
SGRP_mTOR_inhibitsSCREEN_SET1_GDC_redo_JE_092617.xls,NCYC 3284-vehicle,25.3300529,10.82782432,41.59655753,5.740271262,NCYC 3284,YPS128,2.5% DMSO,YPS128*2.5% DMSO,0,0.055666667,0.052666667,0.048333333,0.055666667,0.09,0.149333333,0.202,0.117666667,0.259,0.441333333,0.653,0.829,0.997333333,1.156333333,1.236333333,1.272,1.304333333,1.339,1.364666667,1.393,1.409666667,1.439,1.475333333,1.497333333,1.527,1.550333333,1.567666667,1.59,1.607666667,1.625666667,1.638666667,1.650666667,1.662666667,1.678333333,1.681333333,1.696666667,1.709,1.715333333,1.722,1.737
