experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SET4_highTORIN_REDO_NBMBL_080717.xls,WT-2.5% DMSO,76.33855158,0.756309957,79.32073598,0.984776825,BY4743,BY4743,2.5% DMSO,BY4743*2.5% DMSO,0,0.035,0.038,0.044,0.053333333,0.068,0.087666667,0.114,0.149,0.195666667,0.257,0.332,0.422,0.531333333,0.645,0.763666667,0.868333333,0.970666667,1.039666667,1.062,1.067333333,1.074,1.077333333,1.085333333,1.096666667,1.106,1.117,1.126333333,1.137666667,1.15,1.162333333,1.174,1.186,1.197,1.207333333,1.22,1.232,1.242333333,1.253333333,1.264666667,1.275666667
SET4_highTORIN_REDO_NBMBL_080717.xls,WT-25 uM Torin 1,105.4067973,6.995630057,109.3069412,7.021684838,BY4743,BY4743,25 uM Torin 1,BY4743*25 uM Torin 1,0,0.031,0.031666667,0.033,0.032666667,0.033333333,0.034,0.034666667,0.035666667,0.036666667,0.038,0.039666667,0.041666667,0.044,0.046333333,0.050666667,0.055333333,0.060666667,0.066333333,0.073,0.081,0.091666667,0.105,0.121333333,0.141,0.167666667,0.203,0.240666667,0.29,0.346333333,0.411333333,0.477666667,0.552666667,0.628666667,0.696,0.753,0.816333333,0.880333333,0.936666667,0.978666667,1.016333333
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 683-2.5% DMSO,64.05597612,7.216821154,50.35569892,9.412953538,yML 683,Y6.5,2.5% DMSO,Y6.5*2.5% DMSO,0,0.031666667,0.030333333,0.030333333,0.027333333,0.026,0.025333333,0.029666667,0.044666667,0.132666667,0.266333333,0.375333333,0.503666667,0.634333333,0.762333333,0.895333333,1.017666667,1.129666667,1.215333333,1.234666667,1.266,1.294333333,1.331333333,1.367,1.401666667,1.434333333,1.464,1.487,1.509666667,1.529666667,1.551,1.566333333,1.582333333,1.596333333,1.609,1.624,1.636,1.647333333,1.657666667,1.669333333,1.677
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 683-25 uM Torin 1,70.91310783,2.255025064,121.5134776,16.96609933,yML 683,Y6.5,25 uM Torin 1,Y6.5*25 uM Torin 1,0,0.050666667,0.050333333,0.049,0.046333333,0.044666667,0.043,0.055,0.066,0.072,0.088,0.12,0.140666667,0.174,0.201333333,0.218,0.277,0.320666667,0.391666667,0.476,0.578,0.694666667,0.815,0.939666667,1.054333333,1.132666667,1.208333333,1.244,1.271666667,1.300333333,1.330666667,1.365333333,1.396666667,1.432,1.457333333,1.483333333,1.505333333,1.525333333,1.542333333,1.56,1.576333333
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 684-2.5% DMSO,62.71337844,9.11493851,40.74681288,6.946812536,yML 684,Q62.5,2.5% DMSO,Q62.5*2.5% DMSO,0,0.033,0.035666667,0.035666667,0.036,0.037,0.04,0.041333333,0.043333333,0.050666667,0.155333333,0.285,0.378333333,0.518333333,0.644666667,0.787,0.937,1.061,1.158333333,1.178666667,1.203666667,1.232,1.265,1.300666667,1.335333333,1.370333333,1.401666667,1.426666667,1.450666667,1.474,1.499333333,1.516333333,1.533333333,1.549666667,1.565666667,1.581666667,1.595,1.606666667,1.616333333,1.631666667,1.638333333
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 684-25 uM Torin 1,94.30434003,11.56334728,121.4623245,9.268726203,yML 684,Q62.5,25 uM Torin 1,Q62.5*25 uM Torin 1,0,0.035333333,0.038333333,0.038,0.034666667,0.034,0.031666667,0.031333333,0.032333333,0.039333333,0.048666667,0.051333333,0.052666667,0.084333333,0.110666667,0.124666667,0.161666667,0.187666667,0.221333333,0.264,0.315333333,0.38,0.463,0.556666667,0.669,0.786,0.911333333,1.023,1.107666667,1.149,1.176,1.201,1.232333333,1.268,1.301666667,1.335,1.365,1.394666667,1.416,1.442666667,1.465
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 685-2.5% DMSO,44.33872806,13.60221545,,,yML 685,Q89.8,2.5% DMSO,Q89.8*2.5% DMSO,0,0.035666667,0.037,0.037,0.037,0.038,0.04,0.036,0.038666667,0.046,0.065,0.145333333,0.271333333,0.523,0.693333333,0.844,0.973666667,1.093666667,1.146666667,1.158666667,1.182,1.209,1.242666667,1.277666667,1.313333333,1.350666667,1.383,1.41,1.433,1.456666667,1.483,1.501666667,1.520333333,1.538,1.555666667,1.573333333,1.589,1.604666667,1.614,1.632333333,1.639333333
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 685-25 uM Torin 1,70.44315931,6.102106715,119.9277207,18.1604178,yML 685,Q89.8,25 uM Torin 1,Q89.8*25 uM Torin 1,0,0.040666667,0.041333333,0.04,0.037,0.034,0.028666667,0.028,0.037333333,0.049666667,0.053666667,0.074666667,0.097,0.135333333,0.165333333,0.174666667,0.234666667,0.270666667,0.319,0.385666667,0.464,0.559666667,0.665666667,0.793,0.925333333,1.027333333,1.113666667,1.17,1.190333333,1.215333333,1.24,1.285,1.323666667,1.358333333,1.387666667,1.417666667,1.445333333,1.469333333,1.491333333,1.511,1.531333333
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 686-2.5% DMSO,128.5001657,10.68001688,252.1344015,23.88480229,yML 686,KPN3828,2.5% DMSO,KPN3828*2.5% DMSO,0,-0.002333333,0.000666667,0.000666667,0.001,0.000666667,0.001,0.001333333,0.003,0.006333333,0.017333333,0.028333333,0.031333333,0.074333333,0.088666667,0.114,0.119666667,0.133333333,0.153666667,0.167,0.186666667,0.215333333,0.233333333,0.247333333,0.274666667,0.295333333,0.333,0.362,0.407666667,0.411666667,0.445666667,0.493666667,0.515333333,0.546,0.575666667,0.6,0.629,0.65,0.652333333,0.701333333,0.689333333
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 686-25 uM Torin 1,89.52272553,34.83414505,249.6840647,46.23081123,yML 686,KPN3828,25 uM Torin 1,KPN3828*25 uM Torin 1,0,0.007333333,0.008666667,0.019,0.019333333,0.021333333,0.023666667,0.032666667,0.041,0.044,0.049333333,0.059,0.068,0.081,0.09,0.096,0.123666667,0.139333333,0.172666667,0.186,0.213333333,0.245,0.266333333,0.314666667,0.335666667,0.355,0.411333333,0.464333333,0.509,0.571333333,0.598333333,0.669,0.701,0.769333333,0.803,0.801,0.827,0.876,0.876666667,0.879333333,0.904666667
SET4_highTORIN_REDO_NBMBL_080717.xls,yML 687-2.5% DMSO,41.17476652,11.80756026,34.10073371,0.897194799,yML 687,Y9.6,2.5% DMSO,Y9.6*2.5% DMSO,0,0.034,0.033666667,0.032,0.029333333,0.027,0.026,0.033666667,0.035333333,0.069333333,0.129,0.241333333,0.373333333,0.565333333,0.698666667,0.829,0.958,1.072,1.177333333,1.254,1.272666667,1.303666667,1.334666667,1.369666667,1.403333333,1.439666667,1.468666667,1.493,1.515333333,1.537666667,1.558333333,1.573333333,1.607666667,1.604333333,1.619,1.631666667,1.644666667,1.657,1.668,1.677666667,1.683666667
