experiment,Line-Treatment,DT inflection,StDev_inf,DT interval,StDev_int,Lab strain,Strain,Treatment,Strain*Treatment,Time_0,Time_0.5,Time_1,Time_1.5,Time_2,Time_2.5,Time_3,Time_3.5,Time_4,Time_4.5,Time_5,Time_5.5,Time_6,Time_6.5,Time_7,Time_7.5,Time_8,Time_8.5,Time_9,Time_9.5,Time_10,Time_10.5,Time_11,Time_11.5,Time_12,Time_12.5,Time_13,Time_13.5,Time_14,Time_14.5,Time_15,Time_15.5,Time_16,Time_16.5,Time_17,Time_17.5,Time_18,Time_18.5,Time_19,Time_19.5,Time_20
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,yML 742-1% DMSO,70.25372001,2.287748148,73.9450851,1.976557735,BY4743,BY4743,1% DMSO,BY4743*1% DMSO,0,0.033333333,0.036333333,0.041,0.049666667,0.062,0.081333333,0.107666667,0.142333333,0.19,0.251666667,0.333666667,0.434,0.55,0.673,0.802,0.919666667,1.012666667,1.071333333,1.083,1.086,1.093,1.101666667,1.113666667,1.120333333,1.129,1.14,1.148666667,1.159333333,1.17,1.179666667,1.192333333,1.203333333,1.214,1.227,1.237666667,1.249666667,1.262333333,1.272,1.283666667,1.295
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,yML 742-2.5 ng/ml RAPA,70.46324428,1.109997375,73.49825755,0.888124919,BY4743,BY4743,2.5 ng/mL RAPA,BY4743*2.5 ng/mL RAPA,0,0.033,0.037,0.041,0.049333333,0.063333333,0.084,0.110666667,0.15,0.201,0.267666667,0.351333333,0.454333333,0.575333333,0.705,0.829666667,0.950333333,1.047666667,1.100333333,1.106,1.111666667,1.121333333,1.129,1.139666667,1.150333333,1.160666667,1.171666667,1.183333333,1.197333333,1.212666667,1.227666667,1.244666667,1.261,1.28,1.298,1.316666667,1.333666667,1.348,1.364333333,1.381333333,1.396666667
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,yML 742-2.5% DMSO,74.27269104,1.050100611,78.33283929,0.525389705,BY4743,BY4743,2.5% DMSO,BY4743*2.5% DMSO,0,0.032666667,0.031666667,0.034333333,0.042,0.052666667,0.069,0.089,0.119333333,0.158333333,0.208,0.273666667,0.352333333,0.447666667,0.556333333,0.674,0.79,0.904,1.000333333,1.069666667,1.087,1.093,1.101,1.111,1.12,1.131,1.141333333,1.153,1.165,1.176333333,1.189666667,1.202333333,1.214,1.227666667,1.241,1.253,1.265,1.278,1.288333333,1.301333333,1.312333333
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,yML 742-25 uM Torin 1,120.0914118,29.26140321,147.0095383,55.0443628,BY4743,BY4743,25 uM Torin 1,BY4743*25 uM Torin 1,0,0.051333333,0.055,0.055666667,0.056,0.057666667,0.059333333,0.061,0.063333333,0.064333333,0.066666667,0.068666667,0.072,0.074666667,0.077666667,0.083,0.088666667,0.095333333,0.103666667,0.110666667,0.121333333,0.133666667,0.149,0.168666667,0.192333333,0.222333333,0.263333333,0.308666667,0.365666667,0.433,0.507,0.590666667,0.674333333,0.760666667,0.839666667,0.895666667,0.944333333,0.978333333,1.013666667,1.049666667,1.091
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,NCYC 3458-1% DMSO,60.80280264,2.143003726,63.80446943,1.340881417,NCYC 3458,YJM978,1% DMSO,YJM978*1% DMSO,0,0.054666667,0.058666667,0.072333333,0.098333333,0.134666667,0.186,0.256666667,0.357333333,0.473666667,0.618666667,0.788666667,0.956,1.099,1.161666667,1.19,1.209666667,1.238666667,1.269333333,1.300666667,1.327,1.359,1.395333333,1.430333333,1.456,1.478333333,1.501333333,1.519666667,1.54,1.560666667,1.579,1.595,1.610666667,1.623333333,1.627333333,1.648333333,1.659666667,1.669666667,1.679,1.690666667,1.697333333
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,NCYC 3458-2.5 ng/ml RAPA,58.59067814,2.03079504,60.65305443,2.019968519,NCYC 3458,YJM978,2.5 ng/mL RAPA,YJM978*2.5 ng/mL RAPA,0,0.048,0.051,0.065,0.086666667,0.119,0.171,0.241666667,0.339333333,0.462333333,0.597,0.758333333,0.921666667,1.075333333,1.173333333,1.202333333,1.221333333,1.250333333,1.280666667,1.308666667,1.337,1.371,1.408666667,1.443666667,1.471,1.494666667,1.518,1.538666667,1.56,1.580666667,1.597666667,1.614,1.628,1.642666667,1.656666667,1.666666667,1.678666667,1.688666667,1.698666667,1.708666667,1.717
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,NCYC 3460-1% DMSO,49.07007828,53.07951883,191.6852323,,NCYC 3460,Y9,1% DMSO,Y9*1% DMSO,0,0.061333333,0.021333333,0.017,0.010333333,0.016666667,0.098,0.090333333,0.155,0.356333333,0.422,0.481333333,0.429333333,0.467,0.405333333,0.293,0.222,0.157666667,0.176666667,0.124666667,0.111,0.114,0.135,0.129333333,0.153,0.151666667,0.209666667,0.187,0.229,0.221,0.232,0.271666667,0.256666667,0.259666667,0.317333333,0.297666667,0.326,0.319666667,0.322666667,0.388,0.379
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,NCYC 3460-2.5 ng/ml RAPA,44.0473956,42.09613365,193.6739476,,NCYC 3460,Y9,2.5 ng/mL RAPA,Y9*2.5 ng/mL RAPA,0,0.027,0.019,0.012666667,0.011666667,0.010666667,0.068,0.075666667,0.153333333,0.573,0.658,0.766666667,0.680333333,0.782,0.758,0.552333333,0.502666667,0.328333333,0.338,0.169,0.094333333,0.128,0.121666667,0.129666667,0.175,0.161666667,0.185666667,0.197666667,0.232,0.236333333,0.279,0.314,0.296,0.296666667,0.337666667,0.334666667,0.356,0.390666667,0.353666667,0.361,0.402333333
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,NCYC 3461-1% DMSO,33.41373912,25.09455149,142.453357,137.2270129,NCYC 3461,UWOPS03-461.4 ,1% DMSO,UWOPS03-461.4 *1% DMSO,0,0.066,0.055666667,0.048333333,0.056666667,0.046666667,0.083666667,0.111333333,0.195333333,0.262666667,0.391666667,0.566333333,0.739,0.961666667,1.126666667,1.18,1.218333333,1.248666667,1.288333333,1.338,1.368666667,1.415333333,1.447333333,1.478,1.505,1.526,1.558666667,1.585,1.596,1.615333333,1.634,1.649666667,1.662,1.685,1.695666667,1.695,1.71,1.718333333,1.723,1.748666667,1.766
SGRP_mTORinhibitsSCREEN_SET2_LOWRAPA_highTORIN_MGK_12032017_F,NCYC 3461-2.5 ng/ml RAPA,17.52567742,9.694010377,123.516255,73.85382917,NCYC 3461,UWOPS03-461.4 ,2.5 ng/mL RAPA,UWOPS03-461.4 *2.5 ng/mL RAPA,0,0.064666667,0.076,0.036666667,0.068666667,0.155,0.131666667,0.113,0.159333333,0.357333333,0.494333333,0.719333333,0.77,1.114666667,1.281666667,1.322666667,1.349,1.375,1.424333333,1.475,1.485666667,1.523,1.538,1.570333333,1.588,1.598333333,1.639333333,1.656,1.656666667,1.694,1.705,1.718,1.716,1.738,1.767,1.760333333,1.774666667,1.779,1.78,1.807333333,1.820333333
